"country","year","value"
"Kyrgyz Republic","2010",1.9
"Kyrgyz Republic","2014",2.2
"Laos","1990",0.5
"Laos","1995",0.7
"Laos","2000",0.9
"Laos","2005",1.3
"Laos","2010",2.1
"Laos","2014",2.9
"Latvia","1990",12.4
"Latvia","1995",13
"Latvia","2000",15
"Latvia","2005",21
"Latvia","2010",30.7
"Latvia","2014",36.5
"Lesotho","1990",2.3
"Lesotho","1995",3.1
"Lesotho","2000",3.7
"Lesotho","2005",3.8
"Lesotho","2010",4
"Lesotho","2014",4.4
"Liberia","1990",1.4
"Liberia","1995",1.2
"Liberia","2000",0.9
"Liberia","2005",0.7
"Liberia","2010",0.8
"Liberia","2014",0.9
"Lithuania","1990",18.2
"Lithuania","1995",18.4
"Lithuania","2000",19.9
"Lithuania","2005",23.9
"Lithuania","2010",31.4
"Lithuania","2014",36.7
"Luxembourg","1990",128.6
"Luxembourg","1995",147.2
"Luxembourg","2000",174.4
"Luxembourg","2005",206.1
"Luxembourg","2010",232
"Luxembourg","2014",245
"Malawi","1990",0.8
"Malawi","1995",0.8
"Malawi","2000",0.7
"Malawi","2005",0.6
"Malawi","2010",0.7
"Malawi","2014",0.6
"Malaysia","1990",7.4
"Malaysia","1995",11.3
"Malaysia","2000",14.4
"Malaysia","2005",16
"Malaysia","2010",18.2
"Malaysia","2014",21.4
"Maldives","1990",2.9
"Maldives","1995",3.8
"Maldives","2000",5.2
"Maldives","2005",7.4
"Maldives","2010",11.1
"Maldives","2014",13.5
"Mali","1990",0.7
"Mali","1995",0.8
"Mali","2000",0.8
"Mali","2005",0.8
"Mali","2010",0.9
"Mali","2014",0.9
"Malta","1990",18.4
"Malta","1995",24.3
"Malta","2000",32.3
"Malta","2005",38.3
"Malta","2010",46.4
"Malta","2014",50
"Mauritania","1990",2.4
"Mauritania","1995",2.1
"Mauritania","2000",1.8
"Mauritania","2005",2.2
"Mauritania","2010",2.8
"Mauritania","2014",4.2
"Mauritius","1990",7.1
"Mauritius","1995",9.2
"Mauritius","2000",11.5
"Mauritius","2005",14.1
"Mauritius","2010",17.9
"Mauritius","2014",20.7
"Mexico","1990",17.1
"Mexico","1995",18.3
"Mexico","2000",20.1
"Mexico","2005",22.5
"Mexico","2010",25.1
"Mexico","2014",27
"Moldova","1990",9.7
"Moldova","1995",10
"Moldova","2000",8.8
"Moldova","2005",8.1
"Moldova","2010",7.9
"Moldova","2014",6.7
"Mongolia","1990",6.1
"Mongolia","1995",6.5
"Mongolia","2000",6.9
"Mongolia","2005",7.3
"Mongolia","2010",7
"Mongolia","2014",9.2
"Morocco","1990",4.6
"Morocco","1995",5
"Morocco","2000",5.6
"Morocco","2005",6.7
"Morocco","2010",8.6
"Morocco","2014",9.9
"Mozambique","1990",0.3
"Mozambique","1995",0.4
"Mozambique","2000",0.4
"Mozambique","2005",0.5
"Mozambique","2010",0.7
"Mozambique","2014",1.2
"Myanmar","1990",0.1
"Myanmar","1995",0.1
"Myanmar","2000",0.1
"Myanmar","2005",0.2
"Myanmar","2010",0.4
"Myanmar","2014",1
"Namibia","1990",8.7
"Namibia","1995",7.9
"Namibia","2000",7.9
"Namibia","2005",9
"Namibia","2010",11.6
"Namibia","2014",14.6
"Nepal","1990",0.5
"Nepal","1995",0.6
"Nepal","2000",0.7
"Nepal","2005",0.8
"Nepal","2010",1
"Nepal","2014",1.1
"Netherlands","1990",94.5
"Netherlands","1995",104.5
"Netherlands","2000",120.3
"Netherlands","2005",134.8
"Netherlands","2010",150.5
"Netherlands","2014",157.2
"New Zealand","1990",63.9
"New Zealand","1995",64
"New Zealand","2000",71.3
"New Zealand","2005",81.7
"New Zealand","2010",92.2
"New Zealand","2014",101.5
"Nicaragua","1990",4.6
"Nicaragua","1995",4.1
"Nicaragua","2000",4.2
"Nicaragua","2005",4.3
"Nicaragua","2010",4.6
"Nicaragua","2014",5.1
"Niger","1990",1.5
"Niger","1995",1.2
"Niger","2000",1
"Niger","2005",0.8
"Niger","2010",0.9
"Niger","2014",1
"Nigeria","1990",1.9
"Nigeria","1995",1.6
"Nigeria","2000",1.4
"Nigeria","2005",1.2
"Nigeria","2010",1.4
"Nigeria","2014",1.5
"Norway","1990",162.1
"Norway","1995",167.4
"Norway","2000",184.7
"Norway","2005",200.8
"Norway","2010",223.1
"Norway","2014",238.2
"Pakistan","1990",1.5
"Pakistan","1995",1.6
"Pakistan","2000",1.7
"Pakistan","2005",1.7
"Pakistan","2010",1.9
"Pakistan","2014",1.8
"Panama","1990",7.3
"Panama","1995",8.1
"Panama","2000",9.7
"Panama","2005",10.3
"Panama","2010",13.5
"Panama","2014",19.1
"Papua New Guinea","1990",1.8
"Papua New Guinea","1995",1.7
"Papua New Guinea","2000",1.7
"Papua New Guinea","2005",1.8
"Papua New Guinea","2010",2.1
"Papua New Guinea","2014",2.9
"Paraguay","1990",4.3
"Paraguay","1995",4.8
"Paraguay","2000",4.8
"Paraguay","2005",4.7
"Paraguay","2010",4.9
"Paraguay","2014",5.5
"Peru","1990",7
"Peru","1995",6.9
"Peru","2000",7.4
"Peru","2005",7.5
"Peru","2010",9.3
"Peru","2014",11.7
"Philippines","1990",2.9
"Philippines","1995",3
"Philippines","2000",3.3
"Philippines","2005",3.5
"Philippines","2010",3.8
"Philippines","2014",4.2
"Poland","1990",11.2
"Poland","1995",12.1
"Poland","2000",16.1
"Poland","2005",19.4
"Poland","2010",25.3
"Poland","2014",30.3
"Portugal","1990",40.2
"Portugal","1995",47.6
"Portugal","2000",57.8
"Portugal","2005",67
"Portugal","2010",73.9
"Portugal","2014",75.4
"Qatar","1990",58.6
"Qatar","1995",61.4
"Qatar","2000",69.1
"Qatar","2005",89.5
"Qatar","2010",116.4
"Qatar","2014",165.2
"Romania","1990",12
"Romania","1995",12.3
"Romania","2000",13
"Romania","2005",15.5
"Romania","2010",21.9
"Romania","2014",24.9
"Russian Federation","1990",21.5
"Russian Federation","1995",23.4
"Russian Federation","2000",21.8
"Russian Federation","2005",21.8
"Russian Federation","2010",24.1
"Russian Federation","2014",26.2
"Rwanda","1990",0.4
"Rwanda","1995",0.5
"Rwanda","2000",0.4
"Rwanda","2005",0.5
"Rwanda","2010",0.7
"Rwanda","2014",0.9
"Saudi Arabia","1990",25.1
"Saudi Arabia","1995",24.5
"Saudi Arabia","2000",24.4
"Saudi Arabia","2005",25.8
"Saudi Arabia","2010",34.4
"Saudi Arabia","2014",43
"Senegal","1990",1.7
"Senegal","1995",1.7
"Senegal","2000",1.9
"Senegal","2005",2.1
"Senegal","2010",2.4
"Senegal","2014",2.6
"Serbia","1990",8.2
"Serbia","1995",8.2
"Serbia","2000",8.5
"Serbia","2005",9.6
"Serbia","2010",12.4
"Serbia","2014",14.2
"Sierra Leone","1990",0.6
"Sierra Leone","1995",0.7
"Sierra Leone","2000",0.6
"Sierra Leone","2005",0.5
"Sierra Leone","2010",0.6
"Sierra Leone","2014",0.9
"Singapore","1990",44.8
"Singapore","1995",56.2
"Singapore","2000",74.1
"Singapore","2005",87.8
"Singapore","2010",96.8
"Singapore","2014",112.1
"Slovakia","1990",27.9
"Slovakia","1995",29.8
"Slovakia","2000",33.9
"Slovakia","2005",37.8
"Slovakia","2010",43.4
"Slovakia","2014",47
"Slovenia","1990",38.6
"Slovenia","1995",41.9
"Slovenia","2000",50.8
"Slovenia","2005",61.9
"Slovenia","2010",73.5
"Slovenia","2014",76.3
"South Africa","1990",13.6
"South Africa","1995",12.7
"South Africa","2000",12.3
"South Africa","2005",13
"South Africa","2010",15.1
"South Africa","2014",16.6
"Spain","1990",61
"Spain","1995",70.1
"Spain","2000",81.6
"Spain","2005",94
"Spain","2010",106
"Spain","2014",111.2
"Sri Lanka","1990",2.1
"Sri Lanka","1995",2.3
"Sri Lanka","2000",2.8
"Sri Lanka","2005",3.3
"Sri Lanka","2010",4.3
"Sri Lanka","2014",5.4
"Sudan (former)","1990",0.3
"Sudan (former)","1995",0.3
"Sudan (former)","2000",0.5
"Sudan (former)","2005",1.1
"Sudan (former)","2010",1.7
"Sudan (former)","2014",2
"Swaziland","1990",12.2
"Swaziland","1995",14.7
"Swaziland","2000",14.9
"Swaziland","2005",14.9
"Swaziland","2010",13.6
"Swaziland","2014",12.5
"Sweden","1990",111.4
"Sweden","1995",117.7
"Sweden","2000",130.5
"Sweden","2005",145.4
"Sweden","2010",161.5
"Sweden","2014",172.2
"Switzerland","1990",139.2
"Switzerland","1995",190.3
"Switzerland","2000",223.5
"Switzerland","2005",230.4
"Switzerland","2010",244.8
"Switzerland","2014",250.8
"Syria","1990",3.4
"Syria","1995",3.5
"Syria","2000",3.5
"Syria","2005",3.9
"Syria","2010",4.3
"Syria","2014",5
"Tajikistan","1990",2.4
"Tajikistan","1995",2.3
"Tajikistan","2000",2
"Tajikistan","2005",1.6
"Tajikistan","2010",1.4
"Tajikistan","2014",1.2
"Tanzania","1990",0.5
"Tanzania","1995",0.7
"Tanzania","2000",0.8
"Tanzania","2005",1
"Tanzania","2010",1.4
"Tanzania","2014",1.8
"Thailand","1990",5.5
"Thailand","1995",8.8
"Thailand","2000",10.1
"Thailand","2005",10.8
"Thailand","2010",12.4
"Thailand","2014",13.9
"Togo","1990",2
"Togo","1995",1.6
"Togo","2000",1.4
"Togo","2005",1.3
"Togo","2010",1.2
"Togo","2014",1.4
"Trinidad and Tobago","1990",40.8
"Trinidad and Tobago","1995",37.3
"Trinidad and Tobago","2000",37.5
"Trinidad and Tobago","2005",41.1
"Trinidad and Tobago","2010",40.6
"Trinidad and Tobago","2014",38.1
"Tunisia","1990",8.1
"Tunisia","1995",8.5
"Tunisia","2000",9.3
"Tunisia","2005",10.3
"Tunisia","2010",11.7
"Tunisia","2014",12.4
"Turkey","1990",9.2
"Turkey","1995",11.4
"Turkey","2000",13.8
"Turkey","2005",15.5
"Turkey","2010",18.9
"Turkey","2014",21.7
"Uganda","1990",0.6
"Uganda","1995",0.7
"Uganda","2000",0.8
"Uganda","2005",0.9
"Uganda","2010",1.2
"Uganda","2014",1.5
"Ukraine","1990",10.7
"Ukraine","1995",11.6
"Ukraine","2000",10.9
"Ukraine","2005",10.9
"Ukraine","2010",11.3
"Ukraine","2014",10.9
"United Arab Emirates","1990",155.7
"United Arab Emirates","1995",135.2
"United Arab Emirates","2000",119
"United Arab Emirates","2005",95.2
"United Arab Emirates","2010",70.9
"United Arab Emirates","2014",81.7
"United Kingdom","1990",66.8
"United Kingdom","1995",76.5
"United Kingdom","2000",90.8
"United Kingdom","2005",104
"United Kingdom","2010",113.4
"United Kingdom","2014",118.7
"United States","1990",82.8
"United States","1995",91.8
"United States","2000",108.2
"United States","2005",127
"United States","2010",140.3
"United States","2014",148.7
"Uruguay","1990",10.9
"Uruguay","1995",12.1
"Uruguay","2000",13.9
"Uruguay","2005",14.7
"Uruguay","2010",17.3
"Uruguay","2014",20.9
"Venezuela","1990",24.9
"Venezuela","1995",23.4
"Venezuela","2000",22
"Venezuela","2005",20.4
"Venezuela","2010",22.4
"Venezuela","2014",24.1
"Vietnam","1990",0.4
"Vietnam","1995",0.6
"Vietnam","2000",1
"Vietnam","2005",1.6
"Vietnam","2010",2.6
"Vietnam","2014",3.4
"Yemen","1990",1.4
"Yemen","1995",1.2
"Yemen","2000",1.4
"Yemen","2005",1.6
"Yemen","2010",2
"Yemen","2014",2.2
"Zambia","1990",3.5
"Zambia","1995",2.7
"Zambia","2000",2.3
"Zambia","2005",2.4
"Zambia","2010",2.7
"Zambia","2014",3.2
"Zimbabwe","1990",0.3
"Zimbabwe","1995",0.3
"Zimbabwe","2000",0.3
"Zimbabwe","2005",0.4
"Zimbabwe","2010",0.3
"Zimbabwe","2014",0.3
