"country","year","value"
"Paraguay","2005",9.9
"Paraguay","2010",10.4
"Paraguay","2014",10.6
"Peru","1990",9.7
"Peru","1995",10.2
"Peru","2000",10.7
"Peru","2005",11.2
"Peru","2010",11.7
"Peru","2014",12.1
"Philippines","1990",21.7
"Philippines","1995",22.6
"Philippines","2000",23.4
"Philippines","2005",24.2
"Philippines","2010",25
"Philippines","2014",25.6
"Poland","1990",39.4
"Poland","1995",40.4
"Poland","2000",41.8
"Poland","2005",42.9
"Poland","2010",44
"Poland","2014",44.9
"Portugal","1990",34.1
"Portugal","1995",35.9
"Portugal","2000",38.1
"Portugal","2005",40.8
"Portugal","2010",43.3
"Portugal","2014",44.8
"Qatar","1990",43.1
"Qatar","1995",44.9
"Qatar","2000",45.7
"Qatar","2005",46.5
"Qatar","2010",46.5
"Qatar","2014",46.8
"Romania","1990",39.6
"Romania","1995",41.1
"Romania","2000",42.6
"Romania","2005",44.4
"Romania","2010",46
"Romania","2014",47.2
"Russian Federation","1990",86.1
"Russian Federation","1995",86.7
"Russian Federation","2000",87
"Russian Federation","2005",87.4
"Russian Federation","2010",89
"Russian Federation","2014",90.1
"Rwanda","1990",109.3
"Rwanda","1995",106.4
"Rwanda","2000",119.9
"Rwanda","2005",125.2
"Rwanda","2010",130.5
"Rwanda","2014",133.4
"Saudi Arabia","1990",27.6
"Saudi Arabia","1995",30.4
"Saudi Arabia","2000",32.5
"Saudi Arabia","2005",36
"Saudi Arabia","2010",38.8
"Saudi Arabia","2014",41
"Senegal","1990",251.7
"Senegal","1995",248
"Senegal","2000",247.9
"Senegal","2005",248.7
"Senegal","2010",250
"Senegal","2014",246.3
"Serbia","1990",104.5
"Serbia","1995",104.1
"Serbia","2000",104.9
"Serbia","2005",105.8
"Serbia","2010",108.2
"Serbia","2014",109.8
"Sierra Leone","1990",1059.9
"Sierra Leone","1995",999
"Sierra Leone","2000",927.7
"Sierra Leone","2005",946.6
"Sierra Leone","2010",951.6
"Sierra Leone","2014",940.4
"Singapore","1990",39.8
"Singapore","1995",42.6
"Singapore","2000",45.2
"Singapore","2005",46.8
"Singapore","2010",50.1
"Singapore","2014",52.1
"Slovakia","1990",46.4
"Slovakia","1995",47.1
"Slovakia","2000",48.4
"Slovakia","2005",49.2
"Slovakia","2010",50.5
"Slovakia","2014",51.5
"Slovenia","1990",49.5
"Slovenia","1995",50.8
"Slovenia","2000",52.1
"Slovenia","2005",53.4
"Slovenia","2010",54.3
"Slovenia","2014",55.4
"South Africa","1990",89.9
"South Africa","1995",89.2
"South Africa","2000",86.5
"South Africa","2005",85.7
"South Africa","2010",87.8
"South Africa","2014",88.8
"Spain","1990",46.2
"Spain","1995",50.3
"Spain","2000",53
"Spain","2005",55.7
"Spain","2010",58.2
"Spain","2014",60.2
"Sri Lanka","1990",17.1
"Sri Lanka","1995",18.3
"Sri Lanka","2000",19.8
"Sri Lanka","2005",19.9
"Sri Lanka","2010",19.5
"Sri Lanka","2014",21.6
"Sudan (former)","1990",313.8
"Sudan (former)","1995",316.2
"Sudan (former)","2000",318.4
"Sudan (former)","2005",321.1
"Sudan (former)","2010",297
"Sudan (former)","2014",294.7
"Swaziland","1990",16.1
"Swaziland","1995",17.2
"Swaziland","2000",18.4
"Swaziland","2005",19.7
"Swaziland","2010",21.1
"Swaziland","2014",22.3
"Sweden","1990",94.3
"Sweden","1995",97.6
"Sweden","2000",101.8
"Sweden","2005",105.4
"Sweden","2010",108.1
"Sweden","2014",110.3
"Switzerland","1990",156
"Switzerland","1995",158.6
"Switzerland","2000",161.4
"Switzerland","2005",162.7
"Switzerland","2010",165.5
"Switzerland","2014",166.7
"Syria","1990",27
"Syria","1995",27.7
"Syria","2000",28.3
"Syria","2005",29.1
"Syria","2010",29.8
"Syria","2014",28.5
"Tajikistan","1990",26.6
"Tajikistan","1995",28
"Tajikistan","2000",28.9
"Tajikistan","2005",29.4
"Tajikistan","2010",29.9
"Tajikistan","2014",30.3
"Tanzania","1990",324.4
"Tanzania","1995",322.2
"Tanzania","2000",321.4
"Tanzania","2005",327.6
"Tanzania","2010",333.4
"Tanzania","2014",335.4
"Thailand","1990",20.3
"Thailand","1995",21.3
"Thailand","2000",22.4
"Thailand","2005",23.6
"Thailand","2010",24.8
"Thailand","2014",25.9
"Togo","1990",72.8
"Togo","1995",72.6
"Togo","2000",74.9
"Togo","2005",75.2
"Togo","2010",76.7
"Togo","2014",78.5
"Trinidad and Tobago","1990",42.2
"Trinidad and Tobago","1995",43.7
"Trinidad and Tobago","2000",45.3
"Trinidad and Tobago","2005",46.1
"Trinidad and Tobago","2010",47.4
"Trinidad and Tobago","2014",48.2
"Tunisia","1990",19.2
"Tunisia","1995",20.6
"Tunisia","2000",22
"Tunisia","2005",23.6
"Tunisia","2010",25.9
"Tunisia","2014",27.7
"Turkey","1990",17.6
"Turkey","1995",18.4
"Turkey","2000",19.2
"Turkey","2005",20
"Turkey","2010",20.7
