Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Malaysia,MYS,"Population, total",SP.POP.TOTL,8156347,8417824,8692342,8973788,9253842,9526558,9790084,10046325,10297983,10549399,10804131,11062433,11324277,11592638,11871104,12162187,12468689,12790312,13122839,13460031,13798085,14134058,14471211,14819424,15192298,15598927,16043731,16522000,17022465,17528961,18029824,18519937,19002656,19484898,19977500,20487607,21017613,21562793,22114654,22661298,23194257,23709119,24208391,24698819,25190652,25690611,26201961,26720370,27236006,27735040,28208035,28650955,29068159,29468872,29866559,30270962,30684804,31105028,31528585
Maldives,MDV,Population density (people per sq. km of land area),EN.POP.DNST,..,307.75,316.35,325.17,333.9033333,342.3933333,350.4533333,358.26,366.3033333,375.2733333,385.6366667,397.6733333,411.18,425.67,440.3466667,454.7233333,468.5433333,482.1033333,495.9333333,510.92,527.5733333,546.08,566.17,587.48,609.5,631.79,654.2133333,676.76,699.2833333,721.7,743.86,765.8366667,787.55,808.6833333,828.6266667,847.13,863.9433333,879.4733333,894.85,911.7566667,931.3266667,954.3533333,980.62,1008.943333,1037.55,1065.36,1091.623333,1117.23,1144.84,1177.993333,1219.113333,1268.316667,1324.123333,1385.31,1450.05,1516.383333,1585.043333,1654.673333,1718.986667
Maldives,MDV,"Population, total",SP.POP.TOTL,89863,92325,94905,97551,100171,102718,105136,107478,109891,112582,115691,119302,123354,127701,132104,136417,140563,144631,148780,153276,158272,163824,169851,176244,182850,189537,196264,203028,209785,216510,223158,229751,236265,242605,248588,254139,259183,263842,268455,273527,279398,286306,294186,302683,311265,319608,327487,335169,343452,353398,365734,380495,397237,415593,435015,454915,475513,496402,515696
Mali,MLI,Population density (people per sq. km of land area),EN.POP.DNST,..,4.361833813,4.410270532,4.45964399,4.510569665,4.56362042,4.61883723,4.67648399,4.737651513,4.80368795,4.875507093,4.953761299,5.038115375,5.127223629,5.219144559,5.312515264,5.406312132,5.501001483,5.598378121,5.701080979,5.810673748,5.929181521,6.055342201,6.183599276,6.306276072,6.418581532,6.517726747,6.607347216,6.696925889,6.799691032,6.925079701,7.077198633,7.253242528,7.447345086,7.650349536,7.855869168,8.062327179,8.272783747,8.490940755,8.722359633,8.971098763,9.237577754,9.520555815,9.820351748,10.13700325,10.47010384,10.82075578,11.1879822,11.56670437,11.9501299,12.33361444,12.71489768,13.09591047,13.48139552,13.87834681,14.29185455,14.72346848,15.17173063,15.63501586
Mali,MLI,"Population, total",SP.POP.TOTL,5263733,5322266,5381368,5441613,5503752,5568484,5635859,5706199,5780835,5861412,5949045,6044530,6147458,6256187,6368348,6482278,6596728,6712267,6831085,6956402,7090126,7234728,7388668,7545166,7694855,7831889,7952865,8062219,8171522,8296915,8449913,8635527,8850334,9087176,9334880,9585653,9837571,10094368,10360561,10642936,10946445,11271600,11616887,11982695,12369070,12775516,13203378,13651464,14113577,14581429,15049353,15514591,15979499,16449864,16934220,17438778,17965429,18512394,19077690
Malta,MLT,Population density (people per sq. km of land area),EN.POP.DNST,..,1016.40625,1012.1875,1007.96875,1003.90625,996.25,985,973.59375,962.1875,950.9375,945.78125,945.9375,945.15625,944.375,943.7375,950.69375,955.54375,959.28125,969.31875,979.19375,989.515625,996.81875,1018.43125,1032.8875,1033.103125,1051.4125,1069.128125,1076.515625,1085.390625,1096.00625,1106.78125,1137.015625,1148.80625,1160.3375,1171.240625,1179.434375,1187.203125,1196.221875,1204.021875,1211.18125,1219.021875,1228.2125,1237.403125,1245.56875,1253.9625,1261.98125,1266.5875,1271.0125,1279.309375,1288.990625,1295.3375,1300.8375,1312.5875,1331.146875,1357.99375,1390.790625,1422.9875,1462.496875,1511.03125
Malta,MLT,"Population, total",SP.POP.TOTL,326550,325250,323900,322550,321250,318800,315200,311550,307900,304300,302650,302700,302450,302200,301996,304222,305774,306970,310182,313342,316645,318982,325898,330524,330593,336452,342121,344485,347325,350722,354170,363845,367618,371308,374797,377419,379905,382791,385287,387578,390087,393028,395969,398582,401268,403834,405308,406724,409379,412477,414508,416268,420028,425967,434558,445053,455356,467999,483530
Marshall Islands,MHL,Population density (people per sq. km of land area),EN.POP.DNST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,268.9111111,273.5833333,276.8388889,278.9722222,280.3166667,280.7388889,280.2777778,279.7555556,280.1277778,281.9611111,285.6777778,290.9444444,296.9777778,302.6444444,306.9888889,309.8166667,311.3944444,312.0777778,312.5,313.1444444,314.0611111,315.0944444,316.3222222,317.6611111,319.1055556,320.75,322.5444444,324.5166667
Marshall Islands,MHL,"Population, total",SP.POP.TOTL,14662,15051,15547,16114,16710,17284,17842,18388,18961,19622,20395,21313,22341,23439,24531,25576,26552,27470,28406,29416,30576,31893,33328,34889,36557,38333,40211,42173,44083,45820,47271,48404,49245,49831,50215,50457,50533,50450,50356,50423,50753,51422,52370,53456,54476,55258,55767,56051,56174,56250,56366,56531,56717,56938,57179,57439,57735,58058,58413
Mauritania,MRT,Population density (people per sq. km of land area),EN.POP.DNST,..,0.84950131,0.874828757,0.901071117,0.928300184,0.956544096,0.98583487,1.016148249,1.047424081,1.079601242,1.11262249,1.146477151,1.181183662,1.216801203,1.253376346,1.290965363,1.329540118,1.369108373,1.409752595,1.451620258,1.49475114,1.539238382,1.584992723,1.631767731,1.67918696,1.727010769,1.775177064,1.823773164,1.872933928,1.922866984,1.973751819,2.025722325,2.07882507,2.133047443,2.188334142,2.244717182,2.302222761,2.361077908,2.421864752,2.485286698,2.551876395,2.621907442,2.695351703,2.772046182,2.851699816,2.93411662,3.019216067,3.107128165,3.198057631,3.292334336,3.390118366,3.491460173,3.59615213,3.703787717,3.813811972,3.925779567,4.039520714,4.155015038,4.272163578
Mauritania,MRT,"Population, total",SP.POP.TOTL,850384,875581,901686,928734,956799,985910,1016100,1047344,1079580,1112745,1146780,1181674,1217446,1254157,1291855,1330598,1370357,1411140,1453032,1496185,1540640,1586493,1633652,1681863,1730738,1780030,1829675,1879763,1930433,1981899,2034346,2087912,2142645,2198532,2255516,2313630,2372901,2433563,2496216,2561585,2630219,2702400,2778099,2857148,2939247,3024194,3111906,3202517,3296238,3393409,3494195,3598648,3706554,3817494,3930896,4046301,4163534,4282574,4403319
Mauritius,MUS,Population density (people per sq. km of land area),EN.POP.DNST,..,335.3482759,344.9995074,354.1187192,362.7492611,370.9359606,378.7256158,386.1660099,393.3068966,400.1995074,406.8965517,413.4137931,419.7305419,426.0192118,432.5330049,439.408867,446.5551724,453.8812808,459.8517241,467.9251232,475.8812808,482.9862069,488.926601,493.4438424,498.6310345,502.7231527,506.5812808,510.3852217,513.9108374,517.862069,521.5640394,527.2246305,534.2073892,540.5783251,548.2,552.9344828,558.6187192,565.6571429,571.6359606,578.9492611,584.6665025,589.3039409,593.4093596,597.7192118,601.4793103,605.0512315,607.879803,610.6551724,612.8674877,614.4970443,615.9605911,616.9477833,618.6610837,620.0261084,621.1497537,621.9729064,622.4004926,622.962069,623.3019704
Mauritius,MUS,"Population, total",SP.POP.TOTL,659351,680757,700349,718861,736381,753000,768813,783917,798413,812405,826000,839230,852053,864819,878042,892000,906507,921379,933499,949888,966039,980462,992521,1001691,1012221,1020528,1028360,1036082,1043239,1051260,1058775,1070266,1084441,1097374,1112846,1122457,1133996,1148284,1160421,1175267,1186873,1196287,1204621,1213370,1221003,1228254,1233996,1239630,1244121,1247429,1250400,1252404,1255882,1258653,1260934,1262605,1263473,1264613,1265303
Mexico,MEX,Population density (people per sq. km of land area),EN.POP.DNST,..,20.04478304,20.67713624,21.3289277,22.00214975,22.69803904,23.41610484,24.15504926,24.91420664,25.69267677,26.48914067,27.30336326,28.13341032,28.97415211,29.81908177,30.66331593,31.50399444,32.34131691,33.17722627,34.01522519,34.85756938,35.70442861,36.55374572,37.40286479,38.24822192,39.08716016,39.91825819,40.74183029,41.55905296,42.37193909,43.1817341,43.9891062,44.79288973,45.5903907,46.37794182,47.15310836,47.91637851,48.66946269,49.41295867,50.14780833,50.8757144,51.59502714,52.30831966,53.0265799,53.76420793,54.53082795,55.33071993,56.15911006,57.00520641,57.85328172,58.69130533,59.51566295,60.32776306,61.12665501,61.91266648,62.68590139,63.44472646,64.18751717,64.91462641
Mexico,MEX,"Population, total",SP.POP.TOTL,37771859,38966056,40195319,41462369,42771079,44123853,45519737,46956208,48431972,49945279,51493565,53076373,54689943,56324303,57966804,59607953,61242190,62869903,64494869,66123897,67761372,69407624,71058654,72709299,74352631,75983485,77599098,79200081,80788721,82368931,83943132,85512623,87075138,88625440,90156400,91663285,93147044,94611002,96056321,97484832,98899845,100298153,101684758,103081020,104514932,106005203,107560153,109170502,110815271,112463887,114092963,115695473,117274155,118827161,120355128,121858258,123333376,124777324,126190788
"Micronesia, Fed. Sts.",FSM,Population density (people per sq. km of land area),EN.POP.DNST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,141.1,144.8414286,148.45,151.4714286,153.6128571,154.7442857,154.9714286,154.5828571,153.9728571,153.4314286,153.1042857,152.9,152.7157143,152.3214286,151.6128571,150.53,149.2057143,147.9185714,147.1071429,147.0157143,147.7857143,149.2942857,151.3228571,153.4942857,155.5642857,157.45,159.2271429,160.9142857
"Micronesia, Fed. Sts.",FSM,"Population, total",SP.POP.TOTL,44514,45932,47367,48855,50468,52227,54192,56307,58388,60145,61417,62082,62279,62270,62455,63128,64361,66082,68194,70517,72930,75423,78012,80629,83195,85640,87905,89979,91985,94057,96301,98770,101389,103915,106030,107529,108321,108480,108208,107781,107402,107173,107030,106901,106625,106129,105371,104444,103543,102975,102911,103450,104506,105926,107446,108895,110215,111459,112640
Moldova,MDA,Population density (people per sq. km of land area),EN.POP.DNST,..,90.74441774,92.79966559,94.75040931,96.63148361,98.40805378,100.0801198,101.6476818,103.1107395,104.5737973,106.0368551,107.5347476,109.0674748,110.5653673,111.9935904,113.2476399,114.3971854,115.3725572,116.3130944,117.2536315,118.2986728,119.4482182,120.667433,121.9214826,123.1755321,124.3599122,125.4746229,126.5544989,127.4950361,128.2265649,128.7490856,129.0277633,129.0974327,128.5649772,128.2274038,127.7539889,127.4984531,127.0719477,127.0648068,126.9095939,126.7399798,126.4568722,126.1643626,125.8534155,125.4986593,125.1501027,124.802764,124.513872,124.2770912,124.1203049,124.1693101,124.0975355,124.0380179,123.9184455,123.8860557,123.806319,123.7312851,123.6352109,123.5198035
Moldova,MDA,"Population, total",SP.POP.TOTL,2544000,2605000,2664000,2720000,2774000,2825000,2873000,2918000,2960000,3002000,3044000,3087000,3131000,3174000,3215000,3251000,3284000,3312000,3339000,3366000,3396000,3429000,3464000,3500000,3536000,3570000,3602000,3633000,3660000,3681000,3696000,3704000,3706000,3701000,3690000,3675099,3667748,3654208,3652732,3647001,3639592,3631462,3623062,3612874,3603945,3595187,3585209,3576910,3570108,3565604,3562045,3559986,3559519,3558566,3556397,3554108,3551954,3549196,3545883
Monaco,MCO,Population density (people per sq. km of land area),EN.POP.DNST,..,11404,11519.5,11584,11618,11641,11652.5,11646,11652,11673,11742,11860.5,12025.5,12219.5,12418,12599,12762,12904.5,13043.5,13197,13372.5,13581,13813.5,14048.5,14255,14416,14520.5,14584,14614.5,14652.5,14719,14811,14932.5,15073,15217.5,15358,15497.5,15640,15778,15922,16073.5,16235,16403,16576.5,16750,16921.5,17095,17262.5,17436,17613,17806,18012,18230,18450.5,18661,18859,19035,19196,..
Monaco,MCO,"Population, total",SP.POP.TOTL,22452,22808,23039,23168,23236,23282,23305,23292,23304,23346,23484,23721,24051,24439,24836,25198,25524,25809,26087,26394,26745,27162,27627,28097,28510,28832,29041,29168,29229,29305,29438,29622,29865,30146,30435,30716,30995,31280,31556,31844,32147,32470,32806,33153,33500,33843,34190,34525,34872,35226,35612,36024,36460,36901,37322,37718,38070,38392,38682
Mongolia,MNG,Population density (people per sq. km of land area),EN.POP.DNST,..,0.632211179,0.650971961,0.670964108,0.691646283,0.712636783,0.733773398,0.755162981,0.776992199,0.799591905,0.82315778,0.847762558,0.873265275,0.899420685,0.92588957,0.952426041,0.978954788,1.005567213,1.032406859,1.059689359,1.087580782,1.115808208,1.144292464,1.173572955,1.20438863,1.237081928,1.272116944,1.308828755,1.345113803,1.378132161,1.405896779,1.427635238,1.444099359,1.456774119,1.467905327,1.479196169,1.491135199,1.503472026,1.516300626,1.52953539,1.543176961,1.557447411,1.572691753,1.589099874,1.606884189,1.626215917,1.647091841,1.669597569,1.694107727,1.721076753,1.750750534,1.783234635,1.818210433,1.85496022,1.892497232,1.930043899,1.967326013,2.004286284,2.040608667
Mongolia,MNG,"Population, total",SP.POP.TOTL,955505,982178,1011324,1042383,1074514,1107124,1139961,1173191,1207104,1242214,1278825,1317050,1356670,1397304,1438425,1479651,1520865,1562209,1603906,1646291,1689622,1733475,1777727,1823216,1871090,1921881,1976310,2033344,2089715,2141011,2184145,2217917,2243495,2263186,2280479,2298020,2316568,2335734,2355664,2376225,2397418,2419588,2443271,2468762,2496391,2526424,2558856,2593820,2631898,2673796,2719896,2770362,2824699,2881792,2940108,2998439,3056359,3113779,3170208
Montenegro,MNE,Population density (people per sq. km of land area),EN.POP.DNST,..,36.51598513,37.36490706,38.17167286,38.79204461,39.13211896,39.13895911,38.86959108,38.47442379,38.16654275,38.09717472,38.32334572,38.79442379,39.42156134,40.0670632,40.63100372,41.08267658,41.45546468,41.78921933,42.14780669,42.5730855,43.08141264,43.64319703,44.20118959,44.67539033,45.01100372,45.18297398,45.21516729,45.16081784,45.09821561,45.08342007,45.13791822,45.24282528,45.36579926,45.45643123,45.4804461,45.42773234,45.31747212,45.17933086,45.05583643,44.97769517,45.15903346,45.34037175,45.52171004,45.60245353,45.66996283,45.7267658,45.78996283,45.87130112,45.96981413,46.05412639,46.10252788,46.14133829,46.18639405,46.23122677,46.25717472,46.26788104,46.2730855,46.27100372
Montenegro,MNE,"Population, total",SP.POP.TOTL,480579,491140,502558,513409,521753,526327,526419,522796,517481,513340,512407,515449,521785,530220,538902,546487,552562,557576,562065,566888,572608,579445,587001,594506,600884,605398,607711,608144,607413,606571,606372,607105,608516,610170,611389,611712,611003,609520,607662,606001,604950,607389,609828,612267,613353,614261,615025,615875,616969,618294,619428,620079,620601,621207,621810,622159,622303,622373,622345
Morocco,MAR,Population density (people per sq. km of land area),EN.POP.DNST,..,28.47735135,29.33836985,30.19765874,31.04729354,31.88189049,32.70007169,33.50367657,34.29509567,35.07828785,35.85771161,36.63324148,37.40845768,38.19968183,39.01667936,39.87489133,40.77715438,41.72102397,42.70618418,43.73054448,44.79052655,45.88777728,47.01772126,48.16286354,49.30011875,50.41252521,51.49077974,52.53697513,53.55947121,54.57230338,55.58472328,56.59960565,57.61014116,58.60453283,59.56638584,60.48453955,61.35665024,62.18814923,62.98553215,63.75870267,64.51642169,65.26177459,65.99768765,66.73287923,67.47751288,68.24010979,69.02236836,69.82673762,70.66280753,71.54175891,72.47006274,73.45249832,74.48330271,75.54490925,76.6129218,77.66883935,78.70557024,79.72505938,80.72851893
Morocco,MAR,"Population, total",SP.POP.TOTL,12328532,12710581,13094888,13478423,13857649,14230163,14595350,14954031,15307273,15656843,16004731,16350881,16696891,17048518,17413144,17796164,18198844,18620093,19059770,19516942,19990012,20479715,20984009,21495086,22002643,22499110,22980335,23447252,23903592,24355619,24807462,25260404,25711406,26155203,26584478,26994250,27383473,27754571,28110443,28455509,28793679,29126330,29454768,29782884,30115214,30455561,30804683,31163673,31536811,31929087,32343389,32781850,33241898,33715693,34192347,34663603,35126296,35581294,36029138
Mozambique,MOZ,Population density (people per sq. km of land area),EN.POP.DNST,..,9.336594267,9.546660648,9.765581525,9.991485033,10.22306646,10.46049111,10.70436939,10.95456014,11.21093746,11.47376714,11.74070424,12.01230957,12.29514611,12.59819044,12.92659401,13.28105115,13.65565376,14.04054528,14.42229202,14.78953432,15.14927643,15.50118772,15.81902134,16.06871487,16.23183067,16.28800071,16.25975864,16.22371881,16.28467916,16.51528777,16.94858974,17.55639894,18.27481116,19.00868283,19.68931814,20.29609349,20.85147511,21.38145553,21.92856889,22.52336911,23.17186093,23.86143468,24.58239019,25.31925024,26.06109642,26.80651848,27.56086879,28.32802971,29.11405427,29.92392228,30.75801394,31.61658231,32.50429182,33.42679493,34.38795748,35.38994125,36.43150512,37.50853531
Mozambique,MOZ,"Population, total",SP.POP.TOTL,7184869,7342111,7507303,7679458,7857104,8039215,8225921,8417702,8614447,8816057,9022741,9232655,9446240,9668657,9906965,10165215,10443953,10738533,11041204,11341402,11630194,11913088,12189824,12439762,12636116,12764387,12808558,12786349,12758008,12805946,12987292,13328032,13806001,14370946,14948048,15483286,15960442,16397183,16813949,17244188,17711927,18221888,18764155,19331100,19910552,20493925,21080110,21673316,22276596,22894710,23531574,24187487,24862648,25560725,26286163,27042002,27829942,28649007,29495962
Myanmar,MMR,Population density (people per sq. km of land area),EN.POP.DNST,..,33.9866328,34.73034091,35.49628332,36.29125685,37.11992992,37.98381124,38.88065,39.80666524,40.75626434,41.72517214,42.71161673,43.7159118,44.7381461,45.77908162,46.83890045,47.914957,49.00502188,50.10983872,51.23082902,52.36758729,53.51847171,54.67801818,55.83713315,56.9843116,58.10981118,59.21363956,60.29368516,61.336186,62.32430456,63.24815467,64.09737277,64.88001347,65.62720262,66.38220767,67.17507421,68.01757505,68.8974401,69.79101509,70.66296937,71.48713315,72.26048903,72.99043823,73.67399394,74.32353463,74.92029509,75.44500895,75.92954309,76.42565092,76.91775142,77.458926,78.05203661,78.71652453,79.39678294,80.0526842,80.66504257,81.22316715,81.73972714,82.23861548
