Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],,Import.export,Country,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Papua New Guinea,PNG,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,18.86759882,20.15895679,23.2138946,27.16194929,21.7600495,23.02146799,..,..,..,..,19.60548268,19.6621168,18.38480341,19.68946008,18.66766303,19.46099815,17.56922621,17.35931631,15.65540597,18.38571445,..,..,..,..,..,..,..,18.92159351,..,18.30022674,15.34676225,16.44316992,16.48451056,16.66949613,..,..,..,..,..,..,11.55866551,11.02922293,..,..,..,..,,"Food import, current US$",Papua New Guinea,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,67106011.38,66922293.62,82589697.79,140800483,128806872.2,115577898.7,#VALUE!,#VALUE!,#VALUE!,#VALUE!,247225136.6,230046766.6,205909798.2,218553006.9,188170043.3,210178780.1,204681485.4,241815276.2,239527711.3,219341573.4,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,234627759.5,#VALUE!,210635609.7,164363823.7,186958841.9,225316884.1,280047535,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,550192478.2,587857582.3,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Papua New Guinea,PNG,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,81.36919121,61.49434001,29.25956868,24.7313894,35.22874361,33.48020979,..,..,..,..,33.08663846,29.95203876,33.01289678,48.82627997,45.91756149,42.9936007,28.71393055,21.99152527,23.84390508,21.70588881,18.98677708,22.05635715,12.56850082,..,..,..,..,32.64414359,..,15.34513862,12.77014979,23.98562818,20.59810009,23.21831434,..,..,..,..,..,..,28.82109135,27.13774049,..,..,..,..,,"Food export, current US$",Papua New Guinea,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,97996171.74,136236405.7,150618018.7,161700996,155224185.5,184502405.3,#VALUE!,#VALUE!,#VALUE!,#VALUE!,277266030.3,230930218.8,268394850.8,435530417.3,418768160.7,444123895.3,333368733.7,307661438.5,334768427.3,255478311.2,277206945.3,425026002.2,324895746.3,#VALUE!,#VALUE!,#VALUE!,#VALUE!,578454224.4,#VALUE!,321634105.5,230501203.6,393604158.4,454552693.3,592501198.2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1991059675,1717179065,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Papua New Guinea,PNG,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,60105100,65525500,67147100,79571400,95747000,123107000,149493000,179149000,177326000,220621000,302431000,355668000,331973000,355777000,518374000,591942000,502044000,642147000,770298000,902746000,1176000000,1261000000,1170000000,1120000000,1110000000,1008000000,1080000000,1165000000,1393000000,1530000000,1193000000,1614000000,1485000000,1299000000,1522000000,1452000000,1741000000,1711000000,1240000000,1188000000,1151000000,1071000000,1137000000,1366840000,1680000000,1728790000,2260000000,2945200000,3510000000,3210000000,3950000000,4760000000,5330000000,6080000000,4500000000,2900000000,2050000000,,,Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,38371200,37027200,38628800,43299200,50008000,59091200,56840000,65811200,83440000,99680000,103958000,120434000,221543000,514765000,653829000,440618000,551079000,683357000,714252000,963968000,1031000000,838000000,771000000,813000000,892000000,912000000,1033000000,1161000000,1399000000,1404000000,1177000000,1460000000,1927000000,2585000000,2632000000,2654000000,2529000000,2163000000,1772000000,1875000000,2096000000,1805000000,1641000000,2206770000,2551870000,3273480000,4165840000,4681160000,5713205000,4394220000,5741652000,6908342402,6327642000,5951001000,8760506000,8452830000,7020457000,,,Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,21.35060103,23.02905766,19.07129736,13.63201638,12.94504186,15.05157154,17.45434428,22.17144733,19.12738855,17.56849992,16.77531758,12.7921835,14.9333076,14.69587307,15.06460017,11.90897955,13.10088662,13.37085545,11.43274515,12.61893472,9.860597031,9.294027654,7.421176636,9.814786022,9.831877009,9.316237505,11.69907741,9.405123694,8.021006474,11.11776959,13.10997077,11.4416056,14.49813956,18.53415296,20.69412901,19.74271976,21.70039085,16.96608747,16.66863197,14.35801231,12.36585904,10.11564242,9.843642572,8.658066934,6.687753174,7.047393869,6.601084284,8.231723767,7.455790185,7.37484067,7.944972347,7.965104363,8.189546709,8.695403053,9.22064067,,"Food import, current US$",Paraguay,#VALUE!,#VALUE!,8484728.849,8907639.503,7594190.61,7549410.673,7610390.107,10659522.96,12706762.63,18238232.58,14575070.07,14624019.33,13859767.39,15641002.76,29612748.97,30210306.26,33170743.11,36716574.86,50181636.13,69668842.33,70311382.65,75713608.31,66263212.05,50745390.99,43488095.09,49270225.83,56828249.11,55431613.16,67152704.32,71478940.08,108444007.5,162319436.1,186423784.4,193248718.6,343605907.5,582713769.1,663039893.6,671844753.5,628660323,323373627.1,365543099.1,313291828.7,206757163.2,225329981.2,304857610.4,321640866.2,317254504.5,412936476.3,596288551.4,571268623.3,748074173.3,911982163.3,918052359.8,967126157.8,996549741.3,894862449.4,899248513.8
Paraguay,PRY,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,54.99146495,63.48453967,61.58746609,62.32467809,57.6756866,66.50511432,66.83533211,58.04710511,62.95217694,70.95307558,71.86886592,68.63115621,63.93706667,61.24624356,60.82827779,53.777681,41.89577257,45.86826823,37.82059655,35.51587444,44.11288968,53.63661669,49.10963975,45.02130436,49.27641604,54.47114552,48.30269013,59.03593013,52.38306805,40.84172023,47.08966907,54.93178289,53.03329062,43.89491304,57.62160605,71.51705832,73.18166643,70.16424497,25.63866724,28.91010747,30.66207824,39.66595694,40.82498485,39.91099,40.33602958,48.25875785,60.43255243,52.72506914,59.4621315,60.30841051,56.80046009,65.27938708,65.34892534,62.40601826,62.89177979,,"Food export, current US$",Paraguay,#VALUE!,#VALUE!,18064696.24,25050999.36,30073159.69,35020236.62,27972708,31490171.63,30643999.77,29046771.4,39634690.6,45374491.84,60765126.14,85246759.13,106461609.7,107971002.8,110245170.7,149980574.5,107659566.8,139971607.3,117243849.3,105126988.4,145572535.9,144282498.9,164517293.2,136864765.3,114814049.4,192283143.7,246343719.6,595672535,502353622.6,301003478.1,309379125.8,398255426,432751651.4,403394250.9,601569567.2,778820765.1,742062097.6,519917055.2,222800018.3,681272175.5,714058478.1,1025179350,1173496227,1258220916,1400614171,2279544544,3871981018,2678228096,3867904622,4681741908,4136658227,6173040792,6296950562,5217870157,5341813315
Paraguay,PRY,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,38240000,40940000,39740000,38680000,39820000,55380000,58790000,70820000,72800000,82260000,76200000,83240000,82620000,122270000,198300000,205570000,220190000,308310000,383040000,521050000,615000000,600000000,672000000,546000000,586000000,502000000,578000000,595000000,574000000,760000000,1352000000,1460000000,1422000000,1689000000,2370000000,3144000000,3204000000,3403000000,2897000000,1906000000,2193000000,2182000000,1672000000,2227540000,3097000000,3714927000,4743813000,5859421000,9033191000,6939842000,10033466000,12366127000,11555136000,12142040000,12168558000,10291213000,9752560000,,,Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,28010000,30120000,32850000,39460000,48830000,56190000,48500000,47350000,45850000,50040000,62960000,63950000,84550000,124210000,166510000,176290000,181240000,278890000,256970000,305160000,310000000,296000000,330000000,269000000,335000000,304000000,233000000,353000000,510000000,1009000000,959000000,737000000,657000000,725000000,816000000,919000000,1044000000,1089000000,1014000000,741000000,869000000,2356519000,2328800000,2584532000,2874456000,3152567541,3472364993,4723587272,6407111503,5079610400,6504820000,7763000000,7282790000,9456340000,9635890000,8361165000,8493659000,,,Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,PER,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,16.43815288,16.09178592,17.38553707,17.2946931,16.46920132,16.78240357,21.78646767,21.72323039,20.13894668,17.27153891,18.17151926,13.36666328,15.05305595,15.75434052,13.96802537,14.94971345,17.45547204,20.24571156,19.76752115,..,17.77443143,25.16511487,23.53606461,19.45085337,22.71246746,19.46616524,18.66162308,21.43172342,23.56558125,20.08748929,21.86646732,19.64314476,17.62545255,13.54850611,16.61350267,14.22977787,16.30113288,14.67378899,11.64953343,13.32809182,13.46849444,12.58036131,12.70911207,11.44447512,10.21461159,10.43337971,9.982669422,10.9977181,10.32661803,10.17709779,10.00597524,9.848822669,10.51553216,11.2166032,11.60515573,,"Food import, current US$",Peru,#VALUE!,#VALUE!,88221100.76,89626741.88,100741537.7,126195743.7,136481918.2,138494771.6,140638184.8,133095408.6,125449526.7,131785814.4,144728882.3,136146148.8,230393042.6,401737258.6,284564993.6,285675569.2,205056412.2,368492196.2,508618319.3,#VALUE!,522568284.1,562188666.1,442713375.2,343696579,543055096.9,584568942.3,580189861.7,430563323.4,620717410.1,565061073.7,866786764.6,831101454.9,991607960.3,1027518703,1320275057,1222053323,1339953122,1001192623,863812903.8,975083197.2,1009194288,1058511600,1283747919,1430768811,1564016263,2125099802,2990089287,2398988777,3101132032,3841558464,4257042167,4300980860,4452907248,4253896763,4208493673
Peru,PER,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,36.6169138,40.1864026,40.80459648,38.59499962,37.35715732,37.75561649,38.63607454,34.06285852,43.51958065,50.26153562,43.74300533,31.29627503,30.35541121,44.01025208,31.43891018,31.57201124,27.5869055,20.00645891,15.78478571,..,12.30189219,13.08598439,17.55837626,16.86912525,27.87539681,23.0208056,25.61564795,26.35122647,21.20319057,26.47385894,24.64082544,30.54654642,35.16460644,31.4646202,31.6587766,34.82177619,25.99695949,30.34897128,23.43342988,30.72312691,28.91886146,26.20672134,23.7358498,20.71746219,17.66023675,16.08891898,19.06693522,22.83114607,19.8202992,20.66923301,19.88724096,19.61858736,23.59616416,26.1633671,25.39145706,,"Food export, current US$",Peru,#VALUE!,#VALUE!,197677507.7,217504081.7,272167474.6,257544818.4,285541299.8,284616561.8,334606564.5,294824259.3,456024277.8,448795303.9,413128189.2,347951985.8,456332896.6,568110740,427433991.1,544822412,535379075.1,698405474.2,615290946.9,#VALUE!,400918666.4,394542429.4,552562101,502531241.3,705526293.2,612583637.1,691878651.1,919130779.4,684863055.4,881314764.2,858486358.3,1073405641,1601396177,1754152576,1866918056,2382157709,1496644958,1855232615,1646901452,2154612890,2230772054,2382382279,3040325001,3598146681,4208452078,4519982283,5914285197,6155669906,7096277742,9585555559,9428661591,8408651512,9328196776,9003954033,9399861796
Peru,PER,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,378602000,469411000,536685000,556972000,579456000,729679000,828710000,825238000,645530000,612687000,622920000,763023000,796460000,1018550000,1530540000,2550010000,2037260000,1910910000,1174740000,1820100000,2573000000,3160000000,2940000000,2234000000,1881000000,1767000000,2391000000,3003000000,3109000000,2009000000,2634000000,2813000000,3964000000,4231000000,5626000000,7584000000,7947000000,8588000000,8220000000,6823000000,7415000000,7316000000,7493000000,8414000000,10101004000,12501829885,15311558831,20368278180,29952802806,21813514000,30030471000,37747092000,42545000000,43670000000,42346000000,37925000000,36264000000,,,Peru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,PER,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,432980000,496376000,539853000,541238000,667002000,667301000,764355000,753839000,866047000,865530000,1047860000,892920000,944444000,1111800000,1503300000,1290860000,1359570000,1725650000,1940700000,3490900000,3898000000,3255000000,3259000000,3015000000,3147000000,2979000000,2531000000,2661000000,2701000000,3488000000,3230000000,3329000000,3484000000,3514000000,4554000000,5575000000,5897000000,6841000000,5757000000,6113000000,7028000000,7013000000,7713900000,9090730000,12809000000,17367700000,23830100000,28093759983,31018541408,26961721000,35803080815,46375961565,47410606677,42860637000,39532683000,34414355000,37019781000,,,Peru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,15.83468743,14.40964359,16.72625071,20.3542131,15.84219192,16.14503228,13.24866538,12.79122904,11.22001758,13.63963454,15.2590967,13.87049089,11.10892562,10.49289983,9.880165306,9.529516561,7.977928631,7.3794186,7.813923904,8.501553504,8.355465984,8.863184514,8.538647179,10.71201008,10.26706075,8.539954618,10.5482472,10.19509669,10.33807047,8.542201166,8.43743422,7.783007379,8.100086729,8.34686197,8.137075788,7.610123806,8.807476382,8.267637474,7.02717032,7.646019279,7.059077707,6.479278025,6.756343318,6.948085712,6.770686693,7.333298899,10.82790985,11.56698581,11.09844736,10.33487371,10.47082797,10.26452628,12.2241471,11.73901355,11.62914509,,"Food import, current US$",Philippines,#VALUE!,#VALUE!,104711937.7,98978833.13,145316997.1,181875885.3,151881945.5,190469403.8,170907783.4,161792418.7,138707467.4,180751073,216396879.8,249670223,385634133.1,394081838.9,389428691.6,406880815.7,410350343.7,488003165.9,648164987.8,720846721.6,690412154.2,707016228.7,549205786.6,584768630.3,553805256.7,610094357.9,919912638.1,1138894251,1348291150,1098356226,1304849202,1461026145,1833940636,2365584151,2776858483,2939182016,2774002761,2692604172,2601950355,2670066392,2900713560,2758600778,3114818923,3438428497,3661451273,4252995170,6542187077,5306671328,6489018449,6582558453,6842663150,6744351235,8278054160,8235324882,9990432480
Philippines,PHL,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,60.02591525,59.60161472,61.16692097,59.03642589,51.89345938,50.16147654,48.52880102,39.79309428,44.01075968,49.38438511,51.52389374,43.59612673,57.70832925,57.37395857,49.70340114,51.05387428,43.12652781,37.85196571,35.85898479,34.5904659,30.09750361,30.71354893,30.22558534,26.89927444,26.80763523,24.1796218,22.07244719,19.86940776,18.91918623,18.66903302,17.29314154,15.61520274,14.31725756,13.17444856,10.06857975,8.352750233,6.940468434,4.570692925,4.779775816,5.579344412,5.203758785,6.012740142,5.856452157,6.072874572,5.491684793,5.929233433,7.493534375,7.695974892,7.354158303,10.33407837,8.987849023,10.47912593,10.24941653,7.788612542,8.45740277,,"Food export, current US$",Philippines,#VALUE!,#VALUE!,304037263.3,388973846,407361295.3,412014626,428453677,411452521,416227644.1,339975882.4,458063986.7,542403517,566834964.6,821843663.7,1572500034,1316422530,1269986513,1596658864,1466789275,1728805259,2058664317,1956090847,1495544954,1501892543,1594097371,1239249574,1278992277,1365906835,1552134487,1540872572,1535670346,1643061596,1686254231,1737815912,1904767945,2305791987,2054795755,2078331313,2041469385,1671776644,1901538213,1822437059,1832139393,2178475881,2323870670,2505345154,2603614186,2992229809,3677642330,2958009672,3787097359,4991876557,4682579463,5941454820,6364887663,4581825403,4855067121
Philippines,PHL,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,714807000,1006440000,661282000,686893000,868796000,893554000,958718000,1179740000,1290000000,1264870000,1236250000,1325190000,1418150000,1800010000,3471390000,3755700000,3941520000,4269690000,5143570000,6613030000,8295000000,8479000000,8263000000,7977000000,6432000000,5459000000,5394000000,7144000000,8721000000,11171000000,13042000000,12858000000,15465000000,18772000000,22641000000,28341000000,34126000000,38622000000,31496000000,32568000000,37027000000,34921000000,41091962443,42575743276,46102141000,49487422000,54077990000,57995661000,60419667000,45877737000,58467804000,63692684000,65349781000,65705431000,67718869000,70153466000,85908572000,,,Philippines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,624104000,670298000,506510000,652623000,665983000,697899000,825641000,820256000,857692000,854359000,1040800000,1098330000,1100140000,1885130000,2724910000,2294460000,2555130000,3127400000,3401130000,4567280000,5741000000,5655000000,4969000000,4890000000,5274000000,4607000000,4771000000,5649000000,7032000000,7755000000,8117000000,8801000000,9751000000,11129000000,13304000000,17502000000,20408000000,24882000000,29414000000,36576000000,39783000000,32664000000,35208000000,36231000000,39680520000,41254683000,47410117000,50465711000,49077540000,38435802000,51496000000,48305000000,52099000000,56698000000,62100000000,58827235000,57406124000,,,Philippines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.67083513,..,..,11.68865453,12.91338498,12.98391525,7.725868242,11.76197958,11.42798869,11.20417164,10.58248054,9.546730598,10.11753719,8.349881834,7.68292195,6.704296968,6.036620393,6.301225234,6.011645318,5.40138926,5.687582588,6.110699855,5.89094429,6.21177511,6.615938854,7.907984517,7.641955406,7.801059803,8.307859697,8.631076083,8.384550375,8.533325929,8.949208137,,"Food import, current US$",Poland,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1242943942,#VALUE!,#VALUE!,1268219016,1581243991,1333448096,893882955.7,2163028044,2118749103,2261001837,2400106586,2773325239,3757147436,3532835004,3615198924,3076165133,2959692382,3162238044,3324374145,3687647777,5101539891,6210843660,7480870886,10293513209,13814364549,11819210012,13606430180,16428801769,16537591338,17918717975,18754100851,16775114187,17656743015
Poland,POL,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.59256099,..,..,11.43742411,10.55003818,12.30940526,11.98873836,14.09145169,13.68883869,11.01638392,11.55392871,10.41962484,10.80243203,12.32029838,10.58145141,8.969082218,7.865896016,7.949175665,7.532289168,7.90768574,8.381778913,9.402184692,9.275782823,9.462792203,9.470030352,11.03851649,10.79307667,10.75344603,12.02252595,12.84970095,12.75786448,12.86253573,12.66194698,,"Food export, current US$",Poland,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1010485172,#VALUE!,#VALUE!,1396509483,1472785330,1658076888,1716787334,1944620334,1984881611,1557716686,1991897309,2385573108,2640114389,3172476834,2987143734,2453876043,2497204308,2861581301,3098249914,4251320766,6290241310,8409067475,10275735203,13261767451,16142422617,15067881557,17239106633,20291370989,22286640563,26339848158,28086708072,25621096078,25643798600
Poland,POL,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1495000000,1687000000,1885000000,1979000000,2072000000,2340000000,2494000000,2645000000,2853000000,3210000000,3608000000,4038000000,5335000000,7814000000,10482000000,12536000000,13867000000,14674000000,14744000000,16142000000,19120000000,15530000000,10250000000,10600000000,10650000000,10840000000,11205000000,10850000000,12245000000,10270000000,11570000000,18390000000,18540000000,20180000000,22680000000,29050000000,37135000000,42310000000,47055000000,45883485588,49028963058,50184494698,55298906859,68272209228,89696102209,1.01639E+11,1.26989E+11,1.6571E+11,2.08804E+11,1.49459E+11,1.78049E+11,2.10597E+11,1.9906E+11,2.07607E+11,2.23674E+11,1.96584E+11,1.973E+11,,,Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,1326000000,1503500000,1646250000,1770000000,2096500000,2227750000,2272000000,2526500000,2857750000,3141500000,3547600000,3872300000,4927300000,6432300000,8320700000,10289400000,11024200000,10666000000,12238000000,14082000000,17020000000,13290000000,11220000000,11580000000,11760000000,11490000000,12070000000,12210000000,13960000000,13470000000,14320000000,13800000000,14500000000,14140000000,17240000000,22895000000,24440000000,25750000000,28230000000,27359276938,31747232655,35998466024,41132912520,53761883137,75046614518,89437378127,1.1078E+11,1.40146E+11,1.70458E+11,1.36503E+11,1.59724E+11,1.88696E+11,1.85374E+11,2.04984E+11,2.20152E+11,1.99192E+11,2.02527E+11,,,Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,14.49449206,15.85177718,15.99904515,16.48166858,17.32169215,18.95545663,15.70087725,14.91869478,13.65865365,15.43331718,17.21432436,16.59213229,19.46158736,23.0820666,19.97690087,17.89002792,16.53789532,16.99226321,13.6652943,15.74557027,14.02751882,14.37078648,17.05752454,14.81984984,13.42682329,13.2317679,12.6650878,12.10160514,11.53707026,12.84521305,12.22747076,13.7033704,14.30918248,13.65246475,13.38851396,12.56415108,12.53490605,12.33652727,11.25503846,12.15134998,12.5190476,12.66241772,10.22319447,11.38012579,11.35304382,12.08794918,12.30128606,14.45096093,13.59386111,14.61924167,15.08260622,15.49095023,14.63820995,..,15.36175493,,"Food import, current US$",Portugal,#VALUE!,#VALUE!,87097982.54,104577661.4,124402975.4,147847654.2,175543224.7,192390302.7,163769570.2,183802795.2,212480845.6,278301292,379438137.5,500184760.7,874989075.2,886037441.5,843113115.3,848622419.4,866165652.3,1110322057,1272102246,1543065886,1342714101,1184152806,1357949529,1134014910,1295554179,1848081023,2262744586,2308018132,2914610059,3354270484,3617008125,3317860041,3872207871,4452068757,4713024686,4404363160,4817779733,4931345225,4496650266,4798626491,5027162211,5976654674,5617459840,7274277177,8024734494,9927751306,11614427396,10355953503,10569070224,12118709117,10924228397,11729546084,11479890973,#VALUE!,10395146441
Portugal,PRT,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,29.05437606,26.5139955,23.98976971,25.55948502,24.76923245,24.74923337,24.13997188,21.31632606,20.02145577,18.65551184,18.60426422,18.02804639,15.39717859,16.08224449,16.4719476,15.6406748,15.10086557,13.67873471,11.90126706,11.26450884,11.14158263,11.29588625,10.98930138,9.421167206,8.884372643,8.046448868,8.094251896,7.496287036,7.135521298,7.81370375,7.457703398,7.111251846,7.08556723,7.185785065,7.321319859,7.241668251,7.077163606,6.894168747,6.840268151,7.095087896,7.660768395,7.568492088,6.369271678,8.323439348,8.424545276,9.193180255,10.40475963,12.24285799,11.37120289,11.19751755,11.35811431,11.56076354,12.2212713,..,12.73970942,,"Food export, current US$",Portugal,#VALUE!,#VALUE!,107577023.3,110694870.7,124187840.8,149169499.7,155378385.9,172168536.9,177166391.8,175379646.3,189357723.1,195759748,241468466.2,332067600.5,350526009,311886183.7,298239436.1,308158831.2,364581707.6,475947470.7,552218791.5,467251826.6,463935500.7,519497808.4,571443671.7,535593355.7,643406266.8,749929034.5,889477340.8,959449777.7,1171438532,1272070970,1368488573,1097123935,1274622689,1637137411,1802362523,1734741629,1754656672,1691898962,1666523601,1710487128,1984738778,2403553184,2279358703,3224304525,3769999048,4824765904,5944933882,5412646558,5618063739,6675581763,6597904850,7262816342,7801962758,#VALUE!,7095113459
Portugal,PRT,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,544417000,654922000,600904000,659722000,777565000,897043000,1013430000,1014960000,1043060000,1232030000,1555650000,1803250000,2204200000,3014590000,4495980000,3838640000,4220440000,4743550000,5237460000,6534280000,9309000000,9800000000,9572000000,8240000000,7961000000,7652000000,9649000000,13967000000,17866000000,19072000000,25263000000,26113000000,29581000000,24212000000,27061000000,32610000000,35202000000,35055000000,38434909000,39973528346,39952331402,39490480468,40156107503,47199948732,54948185291,63920885519,70683550801,82129326962,94416367010,71662732697,77748846595,82895606993,72429315200,75718699680,78424144850,66952444650,67669003220,,,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,325913000,331165000,370261000,417496000,517670000,583617000,627304000,695652000,733913000,822748000,945774000,1049340000,1297920000,1841950000,2276560000,1939320000,1810590000,1970240000,2414310000,3479470000,4640000000,4148000000,4164000000,4599000000,5200000000,5685000000,7242000000,9320000000,10989000000,12799000000,16417000000,16280000000,18350000000,15428000000,17989000000,22783000000,24618000000,23955000000,24793219000,24541014644,24363424999,24108047052,25907829029,31757358754,35786802916,38737646658,44750178491,52482011346,57136676788,44210645593,49406063658,59616622482,58089790880,62822981490,63839207600,55259978900,55692898670,,,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
