Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Slovenia,SVN,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.524181957,4.781737987,..,3.877808636,4.164488818,3.916964871,3.833129945,3.863209736,3.677765572,3.636670204,3.655865273,3.492780111,2.709251305,2.801367453,3.030103322,3.2373426,3.780084358,4.236393514,4.105315468,4.107484468,3.822178518,4.027703576,4.112146705,4.311525724,5.463054225,..
Small states,SST,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.43725191,15.76468685,..,..,..,13.31998216,13.88111865,13.85875996,12.73006984,12.12328856,11.50304108,10.66575709,11.02062681,11.53902877,15.05088497,12.99555171,13.5210182,13.88934574,12.93746015,12.80229184,13.59217522,13.81543709,..
Small states,SST,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,9.163908578,8.887679747,8.229836268,8.175096181,..,..,7.128886585,..,..,..,..,..,..,..,..,..,..,6.572121334,6.655921844,6.965779104,7.330615397,6.713567915,6.953499749,8.591886508,7.801670443,..,8.058567136,7.426799562,6.96318245,6.971755213,7.089106258,7.31703869,6.691672919,7.077063275,6.095276772,5.79553527,5.639353999,6.072390382,6.307269206,5.899077331,..,6.674077046,6.159294702,6.508793902,6.938198943,..
Solomon Islands,SLB,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,27.18228907,20.98766272,26.59517258,27.43786078,25.76968393,18.89082183,21.66378788,21.6665709,21.53623336,17.49439802,14.4863086,14.7717546,19.45377925,16.69628033,21.23786156,21.03843247,21.58542418,18.90084293,21.09153813,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.64984021,20.4642425,24.14503209,24.1195949,..
Solomon Islands,SLB,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,55.62968667,59.81983836,60.95612771,47.48059027,74.36608495,69.41492168,66.06034017,71.71316893,73.5389861,70.8978467,71.58502612,69.24324554,55.83868043,71.11316949,71.1808295,72.19542231,64.07676958,64.15473785,69.32258292,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.15404833,14.06848473,14.67174476,23.84848198,..
Somalia,SOM,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,32.23793822,..,..,..,32.44162449,..,..,..,33.66721868,37.71334654,26.20228645,22.70904305,20.36520784,26.01083009,24.90956581,22.72072522,20.72494036,18.83062851,32.48953604,20.2691452,22.44423582,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,76.54104083,..,..,..,83.98406555,..,..,..,85.47843967,86.05847687,89.54323803,88.5375761,91.99572177,90.30340647,87.52963939,90.40826033,96.39812929,88.57194427,86.66352117,97.51060187,93.72973713,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.395725768,4.928245353,4.847276587,6.339225528,4.747286791,4.939681248,2.915425944,3.525030473,3.481014331,6.523835687,8.037479941,6.108952465,..,..,..,..,..,..,8.394978988,6.159735388,6.335454282,6.676207437,6.389650857,5.544491429,5.237725189,5.416975896,4.679250216,4.350936643,4.965819226,4.968874199,4.95444622,4.441472763,4.355352733,5.154988328,5.250116512,6.519304776,6.61491391,6.834292616,7.148592556,6.54420855,6.284531319,6.146105968,8.352486444,..
South Africa,ZAF,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.25621208,28.68221498,23.13290951,18.9240833,17.17135919,14.65691011,8.739124279,9.80916483,9.403443115,6.446584859,5.732013983,..,..,..,..,..,..,..,8.180676767,6.464662241,8.562082648,7.960609076,11.11455159,10.79137372,12.06964373,10.17098041,8.473699487,8.997517003,10.60854303,9.914214865,8.774659377,8.538483724,7.114156552,6.611444955,7.343051783,10.15839789,9.966597284,9.244534853,9.692660926,10.50408424,10.99626138,11.78161362,11.93004212,..
South Asia,SAS,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,17.42788538,16.73209634,18.36003774,22.41881337,32.72500857,31.41488559,25.06856166,22.36109371,21.78351312,16.20655051,13.01262961,20.58238694,20.78733571,31.24564785,26.75859516,17.11618435,15.17714372,11.31469181,10.57501426,10.11427847,..,12.62030914,12.19587862,10.76455732,9.281102571,10.13833123,10.45820247,6.725201991,6.10172868,5.046729006,6.209354516,5.345016536,6.51455728,6.514277493,6.600823365,7.703219871,10.48175332,8.582849059,6.642247888,7.454989731,7.292705355,7.656577716,6.196710089,5.263150116,4.929464524,5.462719082,4.900344132,6.44736473,6.222801881,6.037467477,5.759779358,5.781622632,5.692781869,7.554549507,7.503659119,..
South Asia,SAS,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,38.19464284,38.87558263,35.83703645,32.978091,32.17137072,33.16912863,31.50312912,27.76995285,29.53503377,30.55723392,30.02984863,32.6697395,33.32257743,37.46810322,32.52413262,31.70502104,28.42130835,30.23331412,27.28098283,29.39024253,26.43213098,24.14507081,23.79576749,24.92512717,23.92290001,19.71662369,17.14862408,16.69509397,15.58025597,16.42162191,15.551511,16.04213282,15.56308716,17.54443268,17.18969938,16.49526583,16.18373058,14.64861279,12.50921502,12.87368675,12.45934949,11.05336518,10.46169018,9.501269376,9.137699575,9.769314401,10.9199369,9.104184649,9.342490957,10.07964171,11.09942917,11.94165059,12.66978312,12.18476168,12.54766779,..
South Asia (IDA & IBRD),TSA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,17.42788538,16.73209634,18.36003774,22.41881337,32.72500857,31.41488559,25.06856166,22.36109371,21.78351312,16.20655051,13.01262961,20.58238694,20.78733571,31.24564785,26.75859516,17.11618435,15.17714372,11.31469181,10.57501426,10.11427847,..,12.62030914,12.19587862,10.76455732,9.281102571,10.13833123,10.45820247,6.725201991,6.10172868,5.046729006,6.209354516,5.345016536,6.51455728,6.514277493,6.600823365,7.703219871,10.48175332,8.582849059,6.642247888,7.454989731,7.292705355,7.656577716,6.196710089,5.263150116,4.929464524,5.462719082,4.900344132,6.44736473,6.222801881,6.037467477,5.759779358,5.781622632,5.692781869,7.554549507,7.503659119,..
South Asia (IDA & IBRD),TSA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,38.19464284,38.87558263,35.83703645,32.978091,32.17137072,33.16912863,31.50312912,27.76995285,29.53503377,30.55723392,30.02984863,32.6697395,33.32257743,37.46810322,32.52413262,31.70502104,28.42130835,30.23331412,27.28098283,29.39024253,26.43213098,24.14507081,23.79576749,24.92512717,23.92290001,19.71662369,17.14862408,16.69509397,15.58025597,16.42162191,15.551511,16.04213282,15.56308716,17.54443268,17.18969938,16.49526583,16.18373058,14.64861279,12.50921502,12.87368675,12.45934949,11.05336518,10.46169018,9.501269376,9.137699575,9.769314401,10.9199369,9.104184649,9.342490957,10.07964171,11.09942917,11.94165059,12.66978312,12.18476168,12.54766779,..
South Sudan,SSD,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Spain,ESP,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,19.81325269,22.36473025,18.28370288,20.28470975,19.740073,19.61673871,17.89819274,16.94355621,15.64848423,17.56027063,16.3092978,16.89847062,15.32304686,16.55345858,13.18156754,15.5438693,16.34838998,14.69921392,12.50853717,11.89966731,12.19369099,12.72537996,12.01490331,10.64194537,12.91516469,11.37340548,11.3307525,10.63563969,10.78953458,11.79849625,12.14015377,13.57690616,13.63569613,13.63545459,12.32626112,11.7787817,11.43686713,10.44343738,9.155255603,9.995607996,10.29961192,9.97968844,9.538617678,9.224355951,8.406015338,8.722548453,9.251834662,11.24990749,10.41918687,10.53125292,11.09661464,11.08655393,10.79814369,11.292026,11.86804722,..
Spain,ESP,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,55.5006437,52.08509978,52.85242408,47.17243942,43.55917696,44.98034453,36.58928975,33.2638713,35.11803957,30.84430499,27.94384415,29.29375628,24.04679783,22.22644077,22.51903328,21.1672661,19.70680415,20.29403565,17.97869978,18.537322,16.1265013,15.74443256,15.64614117,14.88791479,16.33809319,17.78352368,17.22521308,15.76211919,14.73194585,15.43764741,15.19203024,15.91881799,15.86916306,15.45060128,15.54042802,15.86278955,15.27118756,14.61402938,13.54939814,14.56684236,15.05591302,15.06878653,14.49945814,14.10360837,13.54965088,13.47911201,14.21405501,16.04570457,15.13687584,14.37463938,15.48521087,15.3452644,15.56784799,16.24580354,17.00662075,..
Sri Lanka,LKA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,38.73925785,43.24837486,51.82305964,41.40725864,47.86286982,45.65212976,46.10159924,37.81350708,46.9801026,46.85342899,47.68162111,..,45.95176242,50.45824802,36.27861346,39.82977628,29.70569039,23.31436536,20.39725983,19.35856147,12.82329067,17.17502537,15.2804417,19.96092867,17.73537293,15.60130029,20.27320272,20.8354585,19.06297988,17.47674403,16.23957691,13.92960164,15.88405764,..,..,..,..,15.34025492,13.33440725,14.36026053,14.23851532,13.61898903,12.31533597,12.45978565,12.3497526,11.91720992,13.86642213,15.74563506,15.35062736,13.29817966,11.50231806,12.09832058,13.21023768,13.1495251,12.16666552,..
Sri Lanka,LKA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,79.74373948,80.64713038,79.21288564,79.99479815,75.83306801,78.19829436,78.59131923,72.11842211,72.601668,77.314614,75.97495406,..,56.77134116,63.81339822,58.47064846,65.21084505,63.74895101,54.25434609,46.97533229,47.50778923,45.997421,47.0993291,52.83783319,47.43029587,39.42609563,36.64430895,35.55526359,34.77260605,34.32629734,29.90422872,22.49048456,22.01039697,21.22765304,..,..,..,..,21.12724868,20.2631687,21.21252006,20.95357892,21.07715368,20.62509116,22.23036031,22.4123427,24.00484134,25.38283675,26.38337586,26.89163625,25.74295217,26.41289919,26.573135,26.46855109,25.66409825,25.12891414,..
St. Kitts and Nevis,KNA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.75230841,24.62559368,23.30389285,..,..,22.9143651,19.18469684,..,..,..,..,..,21.99178672,21.17482084,21.06268689,20.31102109,19.1559916,..,18.51708227,19.04187464,17.35404026,15.61447327,16.58142144,19.42198643,18.49721338,18.6122036,18.68534139,17.74988992,20.96275781,19.71094104,23.69511728,25.57421606,21.89122507,20.99474991,..,..,..
St. Kitts and Nevis,KNA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.53913615,74.45880874,71.1250217,..,..,52.82465944,42.04234821,..,..,..,..,..,59.64995499,68.22896424,58.1830973,71.40852228,65.93116997,..,29.37092888,26.80477893,26.69182261,30.11204831,22.51442419,28.99835749,4.212117082,7.246647271,9.523363606,9.596746396,9.961509261,11.52737707,11.76401703,10.36800055,11.2125457,12.31251065,..,..,..
St. Lucia,LCA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,29.08723585,29.28733465,30.35281999,27.39959636,26.09950396,23.98662638,22.05125834,20.9870457,24.37482477,24.97509294,26.53109579,..,25.34685277,23.45409455,24.33140212,22.41745037,21.90662021,23.18250297,23.74588037,23.71357315,24.2606239,24.99021459,26.70249377,25.76650665,25.53783037,26.06424637,23.58810525,22.86672473,26.48542786,23.26630617,22.11508399,23.62037014,21.58176288,19.6660712,20.38911854,21.13019491,24.55854776,24.0761359,23.34712164,24.29519812,17.98131642,24.79329468,26.58167966,22.62272782,..
St. Lucia,LCA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,91.97889552,83.40210514,76.95511474,68.46102699,71.87579117,74.74968817,76.23645885,56.9577445,66.14324309,67.84983081,67.3080198,..,73.66368406,78.27948827,68.8919895,71.31415789,69.85899498,71.59085361,70.23856458,70.26802026,63.11457231,65.99574966,67.80551468,74.58928035,71.05289961,75.85903667,81.01170223,78.80785927,78.47727615,75.12036912,73.39125993,73.01753974,73.47794954,66.05825648,65.56207378,59.78555238,61.47576727,49.57203841,40.16246798,46.90756313,53.56506754,44.131536,43.91803216,36.24956608,..
St. Martin (French part),MAF,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.29957738,..,..,..,35.20230969,..,..,..,..,..,..,..,..,..,..,..,..,25.4425945,22.65791607,22.51091559,..,25.39079559,25.35173435,22.98936402,26.66141396,23.14461494,24.86568841,21.59892436,22.01312686,21.52042052,20.2224796,21.76413147,23.20335453,23.51589858,22.15556141,24.17572651,24.65410534,..,..,27.98285152,..,..
St. Vincent and the Grenadines,VCT,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.22165061,..,..,..,84.15801755,..,..,..,..,..,..,..,..,..,..,..,..,89.43938403,81.46583935,85.75502481,84.72978485,87.11532823,89.64679456,89.28698198,86.78477922,89.75890231,90.79627475,66.82496522,88.58768532,87.72195628,86.80115509,86.37056973,83.88894213,84.09353568,82.33712813,82.36746051,83.83777595,..,..,85.94514307,..,..
Sub-Saharan Africa,SSF,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.49235921,10.12653537,9.325816975,10.28567544,10.70574288,10.59442217,..,10.08043188,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.84901383,12.39279181,12.82418286,13.94589166,12.69918773,13.27461957,13.36470894,12.84533958,11.27374892,10.42820421,11.55573158,12.11458666,10.65663906,12.17525689,11.71844251,15.35974227,13.78904052,12.50334478,12.08259871,..,12.38312957,..
Sub-Saharan Africa,SSF,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.71586463,23.94857843,22.92757064,22.13478584,22.67996828,19.80125545,..,16.31020813,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.03534174,17.58057376,17.72862688,17.5259141,14.29461184,14.5679832,13.79111507,13.76131682,..,..,11.83322727,10.14161021,11.85400344,12.36239514,12.23784258,10.3500091,11.49315235,11.97974266,10.76341275,..,..,..
Sub-Saharan Africa (excluding high income),SSA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.4062919,10.04030405,9.262659319,10.22747849,10.64926081,10.56019905,..,10.03158912,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.82178918,12.34047334,12.77936355,13.91357083,12.70853415,13.24119784,13.3033974,12.78172286,11.2013759,10.38003421,11.50999925,12.08068958,10.6333354,12.17525689,11.70019245,15.36130198,13.76276014,12.44844642,12.03632592,..,12.3572089,..
Sub-Saharan Africa (excluding high income),SSA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.62223772,23.83983922,22.82346173,22.02477,22.59524689,19.7104769,..,16.21413745,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.90895254,17.4556198,17.5975255,17.39765715,14.17710433,14.44508724,13.66717706,13.63387584,..,..,11.71219227,10.03278265,11.78785087,12.36239514,12.14748719,10.31656721,11.39237187,11.87126462,10.64902142,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.49235921,10.12653537,9.325816975,10.28567544,10.70574288,10.59442217,..,10.08043188,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.84901383,12.39279181,12.82418286,13.94589166,12.69918773,13.27461957,13.36470894,12.84533958,11.27374892,10.42820421,11.55573158,12.11458666,10.65663906,12.17525689,11.71844251,15.35974227,13.78904052,12.50334478,12.08259871,..,12.38312957,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.71586463,23.94857843,22.92757064,22.13478584,22.67996828,19.80125545,..,16.31020813,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.03534174,17.58057376,17.72862688,17.5259141,14.29461184,14.5679832,13.79111507,13.76131682,..,..,11.83322727,10.14161021,11.85400344,12.36239514,12.23784258,10.3500091,11.49315235,11.97974266,10.76341275,..,..,..
Sudan,SDN,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,20.24054508,24.26275599,24.3673759,22.66229478,23.20584491,21.35924787,13.9969773,21.2717789,21.01643436,23.31230043,24.29078682,23.90871677,18.67038833,13.89696399,12.73749266,19.00897372,18.73118112,25.86838256,19.26322805,21.15026052,..,17.26546781,16.89010312,..,..,..,..,..,..,13.09215846,18.80072045,19.41884031,24.38460441,17.33750729,15.6362308,15.14725606,18.46921795,22.7338504,19.33443095,18.6700144,16.39266777,14.38861177,12.51080286,11.90470983,5.263187837,7.484370796,14.92981916,25.87418931,17.97740543,..,..,..,..,..,..
Sudan,SDN,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,29.48590905,37.80363742,36.03039556,36.0139201,30.57805247,27.53814361,28.86026378,24.55174992,28.78375379,28.83978863,32.87636934,44.63199814,42.44947095,38.9346197,..,37.44007227,28.63982242,46.88138088,58.77106125,60.97002313,..,42.7249383,45.19143594,..,..,..,..,..,..,60.5054461,77.2027693,58.1282036,44.48813891,68.48823352,63.42028675,66.79102084,69.57915751,17.26754317,10.61108578,18.26952874,10.16407313,10.21611854,6.841634894,5.575285425,..,2.945844586,5.563862649,3.757755051,6.681054759,..,..,..,..,..,..
Suriname,SUR,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,18.23243738,..,..,11.74727057,..,..,..,..,..,..,..,15.81509698,11.87017218,..,..,..,..,..,..,..,..,..,..,..,..,..,10.69492199,10.12298596,11.29944245,11.97529928,8.428389985,..,9.336773521,13.98674927,14.14274175,14.85229085,14.46415966,15.49417694,14.04439541,14.22466766,14.76118745,13.29838067,11.10466415,9.530404095,9.70646244,11.24619355,11.66365716,14.26013373,15.16586108,14.34740398,15.26994911,11.31782697,13.69051861,..,16.49093599,..
Suriname,SUR,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,21.11530421,..,..,10.9064355,..,..,..,..,..,..,..,9.156791979,12.91489015,..,..,..,..,..,..,..,..,..,..,..,..,..,22.54312609,14.94785569,15.98540614,18.27254766,17.92016247,..,17.70793602,18.7425311,23.19107301,15.54616404,11.92860577,14.59162974,2.411136103,3.141093787,4.004823574,2.346556592,1.823726473,1.27493126,1.249973486,1.415024269,2.228557716,2.179873895,2.378687413,1.815613563,3.556519128,2.337030137,3.319653953,..,4.536964832,..
Swaziland,SWZ,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.71250552,17.28579583,17.57071334,16.3944493,16.40800196,16.78300812,15.50425844,20.53932536,..,..,..,..,..,..,..,..,..,..
Swaziland,SWZ,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.57417171,36.83087068,14.04343996,14.72892398,13.51913044,18.49859612,25.61745255,21.12659385,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,12.92727686,13.08345459,13.136121,11.99368153,12.79787968,12.19176643,11.72675236,10.65145266,10.81169067,10.58260819,10.37768665,9.990195681,8.145550034,7.946254212,8.458277256,8.841278481,9.218647683,7.667554086,7.102274969,7.076266836,6.95267702,6.979492339,7.143967551,6.582788727,7.356039039,6.629170232,6.564602338,5.99442056,6.122087585,6.976939083,7.415089845,7.641732487,7.816108502,6.671096453,7.187747422,7.218659776,6.794668674,7.178021981,5.91787115,7.040316766,7.708063656,7.78013175,7.571460395,7.366836874,7.410249477,7.41805101,7.851592064,9.869035105,8.767427854,8.559034182,9.151343707,10.41256756,10.63212358,10.84181827,11.36285708,..
Sweden,SWE,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,3.804788178,3.529011809,3.078737527,3.267586331,3.215950321,2.997571095,2.64207276,2.780469015,2.303944318,2.923466559,3.049061096,2.599228153,2.909473811,2.928372989,2.720565985,2.459778629,2.395887213,2.40367703,2.39935549,2.556647418,2.919830109,2.86201153,2.808533447,2.863375384,2.255983952,1.978575579,1.89301999,1.940145029,2.156319426,2.101963446,1.986561258,1.982941306,2.215756481,2.20916592,2.479575712,2.776461182,2.537494124,2.564101744,2.475363086,3.010656701,3.201172405,3.316177174,3.324827211,3.466481347,3.507744342,3.569108914,3.929143029,4.942657676,4.713154114,4.463247186,4.967475848,5.795895452,6.131930453,6.331639163,6.884399797,..
Switzerland,CHE,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,16.55266878,16.46142983,16.88915253,17.1247836,16.52980766,15.97847311,14.09827831,13.64189483,13.16992205,13.08118982,12.65418425,13.13783296,12.13608615,13.03288194,11.99704346,11.45489058,10.29621528,8.781316791,8.040391218,8.945373612,9.027221252,8.435105028,8.137193519,8.014748133,7.711076736,7.349117664,6.841695648,6.343958618,6.277607366,6.608797753,6.736728356,6.834177858,6.930010146,6.443778315,6.583510126,6.253992486,6.247633339,6.13087631,5.504909364,5.470949327,5.72206893,6.007145467,5.659795658,5.430379515,5.245581422,5.392652802,5.695617813,6.288281933,5.831440864,5.762129462,5.616129522,5.938283511,6.004585468,6.160461011,6.09750758,..
Switzerland,CHE,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,5.209252084,5.585234864,5.493686417,5.507343225,5.438192178,5.440860558,5.667242252,5.759732111,6.4397861,6.467851303,5.311011786,4.727052263,3.904829212,4.038152883,3.984967956,4.078009552,3.68806665,3.4032153,3.238983723,3.37367583,3.536796797,3.547211369,3.362865703,3.257034677,3.161634607,3.08716473,2.80539206,2.754507763,2.753657481,2.91651161,2.943821515,2.976295376,3.061457042,2.988556066,2.924829574,2.792054952,2.650008049,2.633927804,2.51197842,2.511204281,2.447471721,2.552789078,2.60059469,2.630179889,2.772875655,3.066805767,3.427451338,3.931739796,3.758363667,3.708697982,3.746458987,4.007396386,3.981819618,3.985836229,3.947742617,..
Syrian Arab Republic,SYR,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.14132726,21.37727144,17.1788478,11.84920502,18.01986129,13.62292797,14.09857496,15.62674495,14.46485148,19.8048107,18.82184364,18.96022588,17.16026647,16.3939812,..,24.87715468,31.06830043,..,19.02023042,..,..,16.69807799,15.61718336,20.68876085,19.33442553,21.59621172,27.24558847,12.35156588,16.29819873,18.94247557,16.71549232,17.77677074,13.22339564,12.60859286,14.01812673,22.85982817,21.03700832,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.962014778,5.252134957,6.268933311,5.828404537,7.253212003,4.767550522,4.313521414,3.292060412,7.68072574,4.661524084,5.917478669,2.76334957,6.952619753,4.0056446,..,11.54825432,13.69551364,..,13.16269497,..,..,12.27330363,15.93271004,16.62227672,19.10052476,14.81861986,6.392942299,6.211915283,13.04132198,14.00190992,14.67663529,13.3841223,17.38080348,20.79368903,21.95483229,27.3357638,21.01172606,..,..,..,..,..,..,..
Tajikistan,TJK,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.21001109,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.37233791,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
