Indicator name,indicator,Country name,country,time,value
Domestic food price level index,FAO-21018-6125,Paraguay,PRY,2008,4.42
Domestic food price level index,FAO-21018-6125,Paraguay,PRY,2009,4.24
Domestic food price level index,FAO-21018-6125,Paraguay,PRY,2010,4.44
Domestic food price level index,FAO-21018-6125,Paraguay,PRY,2011,4.62
Domestic food price level index,FAO-21018-6125,Paraguay,PRY,2012,4.35
Domestic food price level index,FAO-21018-6125,Paraguay,PRY,2013,4.33
Domestic food price level index,FAO-21018-6125,Peru,PER,2000,3.71
Domestic food price level index,FAO-21018-6125,Peru,PER,2001,3.65
Domestic food price level index,FAO-21018-6125,Peru,PER,2002,3.62
Domestic food price level index,FAO-21018-6125,Peru,PER,2003,3.58
Domestic food price level index,FAO-21018-6125,Peru,PER,2004,3.61
Domestic food price level index,FAO-21018-6125,Peru,PER,2005,3.62
Domestic food price level index,FAO-21018-6125,Peru,PER,2006,3.67
Domestic food price level index,FAO-21018-6125,Peru,PER,2007,3.66
Domestic food price level index,FAO-21018-6125,Peru,PER,2008,3.71
Domestic food price level index,FAO-21018-6125,Peru,PER,2009,3.68
Domestic food price level index,FAO-21018-6125,Peru,PER,2010,3.75
Domestic food price level index,FAO-21018-6125,Peru,PER,2011,3.78
Domestic food price level index,FAO-21018-6125,Peru,PER,2012,3.83
Domestic food price level index,FAO-21018-6125,Peru,PER,2013,3.88
Domestic food price level index,FAO-21018-6125,Peru,PER,2014,3.87
Domestic food price level index,FAO-21018-6125,Philippines,PHL,2000,9.04
Domestic food price level index,FAO-21018-6125,Philippines,PHL,2001,8.84
Domestic food price level index,FAO-21018-6125,Philippines,PHL,2002,8.74
Domestic food price level index,FAO-21018-6125,Philippines,PHL,2003,8.66
Domestic food price level index,FAO-21018-6125,Philippines,PHL,2004,8.62
Domestic food price level index,FAO-21018-6125,Philippines,PHL,2005,8.6
Domestic food price level index,FAO-21018-6125,Philippines,PHL,2006,8.62
Domestic food price level index,FAO-21018-6125,Philippines,PHL,2007,8.57
Domestic food price level index,FAO-21018-6125,Philippines,PHL,2008,8.71
Domestic food price level index,FAO-21018-6125,Philippines,PHL,2009,8.74
Domestic food price level index,FAO-21018-6125,Philippines,PHL,2010,8.75
Domestic food price level index,FAO-21018-6125,Philippines,PHL,2011,6.83
Domestic food price level index,FAO-21018-6125,Philippines,PHL,2012,6.75
Domestic food price level index,FAO-21018-6125,Philippines,PHL,2013,6.78
Domestic food price level index,FAO-21018-6125,Philippines,PHL,2014,6.84
Domestic food price level index,FAO-21018-6125,Poland,POL,2000,2.79
Domestic food price level index,FAO-21018-6125,Poland,POL,2001,2.77
Domestic food price level index,FAO-21018-6125,Poland,POL,2002,2.7
Domestic food price level index,FAO-21018-6125,Poland,POL,2003,2.63
Domestic food price level index,FAO-21018-6125,Poland,POL,2004,2.66
Domestic food price level index,FAO-21018-6125,Poland,POL,2005,2.68
Domestic food price level index,FAO-21018-6125,Poland,POL,2006,2.69
Domestic food price level index,FAO-21018-6125,Poland,POL,2007,2.71
Domestic food price level index,FAO-21018-6125,Poland,POL,2008,2.69
Domestic food price level index,FAO-21018-6125,Poland,POL,2009,2.66
Domestic food price level index,FAO-21018-6125,Poland,POL,2010,2.67
Domestic food price level index,FAO-21018-6125,Poland,POL,2011,2.67
Domestic food price level index,FAO-21018-6125,Poland,POL,2012,2.65
Domestic food price level index,FAO-21018-6125,Poland,POL,2013,2.69
Domestic food price level index,FAO-21018-6125,Poland,POL,2014,2.65
Domestic food price level index,FAO-21018-6125,Portugal,PRT,2000,2.83
Domestic food price level index,FAO-21018-6125,Portugal,PRT,2001,2.88
Domestic food price level index,FAO-21018-6125,Portugal,PRT,2002,2.81
Domestic food price level index,FAO-21018-6125,Portugal,PRT,2003,2.8
Domestic food price level index,FAO-21018-6125,Portugal,PRT,2004,2.74
Domestic food price level index,FAO-21018-6125,Portugal,PRT,2005,2.69
Domestic food price level index,FAO-21018-6125,Portugal,PRT,2006,2.7
Domestic food price level index,FAO-21018-6125,Portugal,PRT,2007,2.67
Domestic food price level index,FAO-21018-6125,Portugal,PRT,2008,2.66
Domestic food price level index,FAO-21018-6125,Portugal,PRT,2009,2.53
Domestic food price level index,FAO-21018-6125,Portugal,PRT,2010,2.51
Domestic food price level index,FAO-21018-6125,Portugal,PRT,2011,2.46
Domestic food price level index,FAO-21018-6125,Portugal,PRT,2012,2.46
Domestic food price level index,FAO-21018-6125,Portugal,PRT,2013,2.51
Domestic food price level index,FAO-21018-6125,Portugal,PRT,2014,2.47
Domestic food price level index,FAO-21018-6125,Qatar,QAT,2002,1.91
Domestic food price level index,FAO-21018-6125,Qatar,QAT,2003,1.86
Domestic food price level index,FAO-21018-6125,Qatar,QAT,2004,1.79
Domestic food price level index,FAO-21018-6125,Qatar,QAT,2005,1.71
Domestic food price level index,FAO-21018-6125,Qatar,QAT,2006,1.65
Domestic food price level index,FAO-21018-6125,Qatar,QAT,2007,1.54
Domestic food price level index,FAO-21018-6125,Qatar,QAT,2008,1.56
Domestic food price level index,FAO-21018-6125,Qatar,QAT,2009,1.65
Domestic food price level index,FAO-21018-6125,Qatar,QAT,2010,1.74
Domestic food price level index,FAO-21018-6125,Qatar,QAT,2011,1.77
Domestic food price level index,FAO-21018-6125,Qatar,QAT,2012,1.8
Domestic food price level index,FAO-21018-6125,Qatar,QAT,2013,1.79
Domestic food price level index,FAO-21018-6125,Qatar,QAT,2014,1.75
Domestic food price level index,FAO-21018-6125,Republic of Korea,KOR,2000,2.04
Domestic food price level index,FAO-21018-6125,Republic of Korea,KOR,2001,2.02
Domestic food price level index,FAO-21018-6125,Republic of Korea,KOR,2002,2.04
Domestic food price level index,FAO-21018-6125,Republic of Korea,KOR,2003,2.06
Domestic food price level index,FAO-21018-6125,Republic of Korea,KOR,2004,2.1
Domestic food price level index,FAO-21018-6125,Republic of Korea,KOR,2005,1.74
Domestic food price level index,FAO-21018-6125,Republic of Korea,KOR,2006,1.72
Domestic food price level index,FAO-21018-6125,Republic of Korea,KOR,2007,1.7
Domestic food price level index,FAO-21018-6125,Republic of Korea,KOR,2008,1.68
Domestic food price level index,FAO-21018-6125,Republic of Korea,KOR,2009,1.72
Domestic food price level index,FAO-21018-6125,Republic of Korea,KOR,2010,1.8
Domestic food price level index,FAO-21018-6125,Republic of Korea,KOR,2011,1.86
Domestic food price level index,FAO-21018-6125,Republic of Korea,KOR,2012,1.88
Domestic food price level index,FAO-21018-6125,Republic of Korea,KOR,2013,1.88
Domestic food price level index,FAO-21018-6125,Republic of Korea,KOR,2014,1.85
Domestic food price level index,FAO-21018-6125,Romania,ROU,2000,4.8
Domestic food price level index,FAO-21018-6125,Romania,ROU,2001,4.83
Domestic food price level index,FAO-21018-6125,Romania,ROU,2002,4.65
Domestic food price level index,FAO-21018-6125,Romania,ROU,2003,4.63
Domestic food price level index,FAO-21018-6125,Romania,ROU,2004,4.5
Domestic food price level index,FAO-21018-6125,Romania,ROU,2005,4.42
Domestic food price level index,FAO-21018-6125,Romania,ROU,2006,4.34
Domestic food price level index,FAO-21018-6125,Romania,ROU,2007,4.26
Domestic food price level index,FAO-21018-6125,Romania,ROU,2008,4.24
Domestic food price level index,FAO-21018-6125,Romania,ROU,2009,4.06
Domestic food price level index,FAO-21018-6125,Romania,ROU,2010,3.95
Domestic food price level index,FAO-21018-6125,Romania,ROU,2011,3.94
Domestic food price level index,FAO-21018-6125,Romania,ROU,2012,3.86
Domestic food price level index,FAO-21018-6125,Romania,ROU,2013,3.85
Domestic food price level index,FAO-21018-6125,Romania,ROU,2014,3.7
Domestic food price level index,FAO-21018-6125,Russia,RUS,2000,4.29
Domestic food price level index,FAO-21018-6125,Russia,RUS,2001,4.27
Domestic food price level index,FAO-21018-6125,Russia,RUS,2002,4.13
Domestic food price level index,FAO-21018-6125,Russia,RUS,2003,4.05
Domestic food price level index,FAO-21018-6125,Russia,RUS,2004,3.99
Domestic food price level index,FAO-21018-6125,Russia,RUS,2005,4.07
Domestic food price level index,FAO-21018-6125,Russia,RUS,2006,4.1
Domestic food price level index,FAO-21018-6125,Russia,RUS,2007,4.05
Domestic food price level index,FAO-21018-6125,Russia,RUS,2008,4.22
Domestic food price level index,FAO-21018-6125,Russia,RUS,2009,4.15
Domestic food price level index,FAO-21018-6125,Russia,RUS,2010,4.19
Domestic food price level index,FAO-21018-6125,Russia,RUS,2011,4.23
Domestic food price level index,FAO-21018-6125,Russia,RUS,2012,4.18
Domestic food price level index,FAO-21018-6125,Russia,RUS,2013,4.25
Domestic food price level index,FAO-21018-6125,Russia,RUS,2014,4.3
Domestic food price level index,FAO-21018-6125,Rwanda,RWA,2000,7.01
Domestic food price level index,FAO-21018-6125,Rwanda,RWA,2001,7.17
Domestic food price level index,FAO-21018-6125,Rwanda,RWA,2002,6.93
Domestic food price level index,FAO-21018-6125,Rwanda,RWA,2003,7.35
Domestic food price level index,FAO-21018-6125,Rwanda,RWA,2004,7.75
Domestic food price level index,FAO-21018-6125,Rwanda,RWA,2005,7.9
Domestic food price level index,FAO-21018-6125,Rwanda,RWA,2006,8.04
Domestic food price level index,FAO-21018-6125,Rwanda,RWA,2007,7.87
Domestic food price level index,FAO-21018-6125,Rwanda,RWA,2008,7.8
Domestic food price level index,FAO-21018-6125,Rwanda,RWA,2009,8.18
Domestic food price level index,FAO-21018-6125,Rwanda,RWA,2010,8.13
Domestic food price level index,FAO-21018-6125,Rwanda,RWA,2011,8
Domestic food price level index,FAO-21018-6125,Rwanda,RWA,2012,8.41
Domestic food price level index,FAO-21018-6125,Rwanda,RWA,2013,8.62
Domestic food price level index,FAO-21018-6125,Saint Kitts and Nevis,KNA,2000,2.69
Domestic food price level index,FAO-21018-6125,Saint Kitts and Nevis,KNA,2001,2.66
Domestic food price level index,FAO-21018-6125,Saint Kitts and Nevis,KNA,2002,2.63
Domestic food price level index,FAO-21018-6125,Saint Kitts and Nevis,KNA,2003,2.61
Domestic food price level index,FAO-21018-6125,Saint Kitts and Nevis,KNA,2004,2.61
Domestic food price level index,FAO-21018-6125,Saint Kitts and Nevis,KNA,2005,2.62
Domestic food price level index,FAO-21018-6125,Saint Kitts and Nevis,KNA,2006,2.62
Domestic food price level index,FAO-21018-6125,Saint Kitts and Nevis,KNA,2007,2.64
Domestic food price level index,FAO-21018-6125,Saint Kitts and Nevis,KNA,2008,2.65
Domestic food price level index,FAO-21018-6125,Saint Kitts and Nevis,KNA,2009,2.63
Domestic food price level index,FAO-21018-6125,Saint Kitts and Nevis,KNA,2010,2.68
Domestic food price level index,FAO-21018-6125,Saint Kitts and Nevis,KNA,2011,2.75
Domestic food price level index,FAO-21018-6125,Saint Kitts and Nevis,KNA,2012,2.77
Domestic food price level index,FAO-21018-6125,Saint Kitts and Nevis,KNA,2013,2.84
Domestic food price level index,FAO-21018-6125,Saint Kitts and Nevis,KNA,2014,2.86
Domestic food price level index,FAO-21018-6125,Saint Lucia,LCA,2000,3.46
Domestic food price level index,FAO-21018-6125,Saint Lucia,LCA,2001,3.48
Domestic food price level index,FAO-21018-6125,Saint Lucia,LCA,2002,3.38
Domestic food price level index,FAO-21018-6125,Saint Lucia,LCA,2003,3.37
Domestic food price level index,FAO-21018-6125,Saint Lucia,LCA,2004,3.32
Domestic food price level index,FAO-21018-6125,Saint Lucia,LCA,2005,3.46
Domestic food price level index,FAO-21018-6125,Saint Lucia,LCA,2006,3.31
Domestic food price level index,FAO-21018-6125,Saint Lucia,LCA,2007,3.38
Domestic food price level index,FAO-21018-6125,Saint Lucia,LCA,2008,3.4
Domestic food price level index,FAO-21018-6125,Saint Lucia,LCA,2009,3.44
Domestic food price level index,FAO-21018-6125,Saint Lucia,LCA,2010,3.36
Domestic food price level index,FAO-21018-6125,Saint Lucia,LCA,2011,3.34
Domestic food price level index,FAO-21018-6125,Saint Lucia,LCA,2012,3.39
Domestic food price level index,FAO-21018-6125,Saint Lucia,LCA,2013,3.53
Domestic food price level index,FAO-21018-6125,Saint Lucia,LCA,2014,3.44
Domestic food price level index,FAO-21018-6125,Saint Vincent and the Grenadines,VCT,2000,3.37
Domestic food price level index,FAO-21018-6125,Saint Vincent and the Grenadines,VCT,2001,3.36
Domestic food price level index,FAO-21018-6125,Saint Vincent and the Grenadines,VCT,2002,3.36
Domestic food price level index,FAO-21018-6125,Saint Vincent and the Grenadines,VCT,2003,3.34
Domestic food price level index,FAO-21018-6125,Saint Vincent and the Grenadines,VCT,2004,3.37
Domestic food price level index,FAO-21018-6125,Saint Vincent and the Grenadines,VCT,2005,3.45
Domestic food price level index,FAO-21018-6125,Saint Vincent and the Grenadines,VCT,2006,3.5
Domestic food price level index,FAO-21018-6125,Saint Vincent and the Grenadines,VCT,2007,3.48
Domestic food price level index,FAO-21018-6125,Saint Vincent and the Grenadines,VCT,2008,3.57
Domestic food price level index,FAO-21018-6125,Saint Vincent and the Grenadines,VCT,2009,3.55
Domestic food price level index,FAO-21018-6125,Saint Vincent and the Grenadines,VCT,2010,3.58
Domestic food price level index,FAO-21018-6125,Saint Vincent and the Grenadines,VCT,2011,3.3
Domestic food price level index,FAO-21018-6125,Saint Vincent and the Grenadines,VCT,2012,3.3
Domestic food price level index,FAO-21018-6125,Saint Vincent and the Grenadines,VCT,2013,3.36
Domestic food price level index,FAO-21018-6125,Saint Vincent and the Grenadines,VCT,2014,3.4
Domestic food price level index,FAO-21018-6125,Sao Tome and Principe,STP,2000,7.72
Domestic food price level index,FAO-21018-6125,Sao Tome and Principe,STP,2001,7.28
Domestic food price level index,FAO-21018-6125,Sao Tome and Principe,STP,2002,7.26
Domestic food price level index,FAO-21018-6125,Sao Tome and Principe,STP,2003,7.23
Domestic food price level index,FAO-21018-6125,Sao Tome and Principe,STP,2004,7.28
Domestic food price level index,FAO-21018-6125,Sao Tome and Principe,STP,2005,7.32
Domestic food price level index,FAO-21018-6125,Sao Tome and Principe,STP,2006,7.58
Domestic food price level index,FAO-21018-6125,Sao Tome and Principe,STP,2007,7.7
Domestic food price level index,FAO-21018-6125,Sao Tome and Principe,STP,2008,7.92
Domestic food price level index,FAO-21018-6125,Sao Tome and Principe,STP,2009,8.03
Domestic food price level index,FAO-21018-6125,Sao Tome and Principe,STP,2010,8.22
Domestic food price level index,FAO-21018-6125,Sao Tome and Principe,STP,2011,9.12
Domestic food price level index,FAO-21018-6125,Saudi Arabia,SAU,2000,2.38
Domestic food price level index,FAO-21018-6125,Saudi Arabia,SAU,2001,2.41
Domestic food price level index,FAO-21018-6125,Saudi Arabia,SAU,2002,2.4
Domestic food price level index,FAO-21018-6125,Saudi Arabia,SAU,2003,2.36
Domestic food price level index,FAO-21018-6125,Saudi Arabia,SAU,2004,2.47
Domestic food price level index,FAO-21018-6125,Saudi Arabia,SAU,2005,2.55
Domestic food price level index,FAO-21018-6125,Saudi Arabia,SAU,2006,2.65
Domestic food price level index,FAO-21018-6125,Saudi Arabia,SAU,2007,2.69
Domestic food price level index,FAO-21018-6125,Saudi Arabia,SAU,2008,2.75
Domestic food price level index,FAO-21018-6125,Saudi Arabia,SAU,2009,2.61
Domestic food price level index,FAO-21018-6125,Saudi Arabia,SAU,2010,2.66
Domestic food price level index,FAO-21018-6125,Saudi Arabia,SAU,2011,2.65
Domestic food price level index,FAO-21018-6125,Saudi Arabia,SAU,2012,2.63
Domestic food price level index,FAO-21018-6125,Saudi Arabia,SAU,2013,2.89
Domestic food price level index,FAO-21018-6125,Senegal,SEN,2000,7.6
Domestic food price level index,FAO-21018-6125,Senegal,SEN,2001,7.72
Domestic food price level index,FAO-21018-6125,Senegal,SEN,2002,7.9
Domestic food price level index,FAO-21018-6125,Senegal,SEN,2003,7.87
Domestic food price level index,FAO-21018-6125,Senegal,SEN,2004,7.83
Domestic food price level index,FAO-21018-6125,Senegal,SEN,2005,8.13
Domestic food price level index,FAO-21018-6125,Senegal,SEN,2006,8.14
Domestic food price level index,FAO-21018-6125,Senegal,SEN,2007,8.17
Domestic food price level index,FAO-21018-6125,Senegal,SEN,2008,8.32
Domestic food price level index,FAO-21018-6125,Senegal,SEN,2009,8
Domestic food price level index,FAO-21018-6125,Senegal,SEN,2010,8.15
Domestic food price level index,FAO-21018-6125,Senegal,SEN,2011,8.19
Domestic food price level index,FAO-21018-6125,Senegal,SEN,2012,8.22
Domestic food price level index,FAO-21018-6125,Senegal,SEN,2013,8.26
Domestic food price level index,FAO-21018-6125,Senegal,SEN,2014,8.37
Domestic food price level index,FAO-21018-6125,Serbia,SRB,2000,4.79
Domestic food price level index,FAO-21018-6125,Serbia,SRB,2001,4.7
Domestic food price level index,FAO-21018-6125,Serbia,SRB,2002,4.29
Domestic food price level index,FAO-21018-6125,Serbia,SRB,2003,3.94
Domestic food price level index,FAO-21018-6125,Serbia,SRB,2004,3.91
Domestic food price level index,FAO-21018-6125,Serbia,SRB,2005,4.06
Domestic food price level index,FAO-21018-6125,Serbia,SRB,2006,4.05
Domestic food price level index,FAO-21018-6125,Serbia,SRB,2007,3.99
Domestic food price level index,FAO-21018-6125,Serbia,SRB,2008,4.21
Domestic food price level index,FAO-21018-6125,Serbia,SRB,2009,3.95
Domestic food price level index,FAO-21018-6125,Serbia,SRB,2010,3.85
Domestic food price level index,FAO-21018-6125,Serbia,SRB,2011,3.96
Domestic food price level index,FAO-21018-6125,Seychelles,SYC,2000,6.16
Domestic food price level index,FAO-21018-6125,Seychelles,SYC,2001,6.08
Domestic food price level index,FAO-21018-6125,Seychelles,SYC,2002,6.1
Domestic food price level index,FAO-21018-6125,Seychelles,SYC,2003,6.06
Domestic food price level index,FAO-21018-6125,Seychelles,SYC,2004,5.84
Domestic food price level index,FAO-21018-6125,Seychelles,SYC,2005,5.9
Domestic food price level index,FAO-21018-6125,Seychelles,SYC,2006,6.19
Domestic food price level index,FAO-21018-6125,Seychelles,SYC,2007,6.31
Domestic food price level index,FAO-21018-6125,Seychelles,SYC,2008,6.28
Domestic food price level index,FAO-21018-6125,Seychelles,SYC,2009,6.56
Domestic food price level index,FAO-21018-6125,Seychelles,SYC,2010,6.56
Domestic food price level index,FAO-21018-6125,Seychelles,SYC,2011,6.63
Domestic food price level index,FAO-21018-6125,Seychelles,SYC,2012,6.53
Domestic food price level index,FAO-21018-6125,Seychelles,SYC,2013,6.65
Domestic food price level index,FAO-21018-6125,Sierra Leone,SLE,2000,6.24
Domestic food price level index,FAO-21018-6125,Sierra Leone,SLE,2001,6.41
Domestic food price level index,FAO-21018-6125,Sierra Leone,SLE,2002,6.56
Domestic food price level index,FAO-21018-6125,Sierra Leone,SLE,2003,6.56
Domestic food price level index,FAO-21018-6125,Sierra Leone,SLE,2004,6.65
Domestic food price level index,FAO-21018-6125,Sierra Leone,SLE,2005,6.71
Domestic food price level index,FAO-21018-6125,Sierra Leone,SLE,2006,6.41
Domestic food price level index,FAO-21018-6125,Sierra Leone,SLE,2007,6.35
Domestic food price level index,FAO-21018-6125,Sierra Leone,SLE,2008,6.44
Domestic food price level index,FAO-21018-6125,Sierra Leone,SLE,2009,6.31
Domestic food price level index,FAO-21018-6125,Sierra Leone,SLE,2010,6.34
Domestic food price level index,FAO-21018-6125,Sierra Leone,SLE,2011,6.61
Domestic food price level index,FAO-21018-6125,Sierra Leone,SLE,2012,6.77
Domestic food price level index,FAO-21018-6125,Sierra Leone,SLE,2013,6.85
Domestic food price level index,FAO-21018-6125,Sierra Leone,SLE,2014,6.83
Domestic food price level index,FAO-21018-6125,Singapore,SGP,2000,1.06
Domestic food price level index,FAO-21018-6125,Singapore,SGP,2001,1.05
Domestic food price level index,FAO-21018-6125,Singapore,SGP,2002,1.05
Domestic food price level index,FAO-21018-6125,Singapore,SGP,2003,1.05
Domestic food price level index,FAO-21018-6125,Singapore,SGP,2004,1.05
Domestic food price level index,FAO-21018-6125,Singapore,SGP,2005,1.07
Domestic food price level index,FAO-21018-6125,Singapore,SGP,2006,1.08
Domestic food price level index,FAO-21018-6125,Singapore,SGP,2007,1.08
Domestic food price level index,FAO-21018-6125,Singapore,SGP,2008,1.08
Domestic food price level index,FAO-21018-6125,Singapore,SGP,2009,1.08
Domestic food price level index,FAO-21018-6125,Singapore,SGP,2010,1.07
Domestic food price level index,FAO-21018-6125,Singapore,SGP,2011,1.04
Domestic food price level index,FAO-21018-6125,Singapore,SGP,2012,1.01
Domestic food price level index,FAO-21018-6125,Singapore,SGP,2013,1.02
Domestic food price level index,FAO-21018-6125,Singapore,SGP,2014,1.02
Domestic food price level index,FAO-21018-6125,Slovakia,SVK,2000,3.12
Domestic food price level index,FAO-21018-6125,Slovakia,SVK,2001,3.06
Domestic food price level index,FAO-21018-6125,Slovakia,SVK,2002,3.01
Domestic food price level index,FAO-21018-6125,Slovakia,SVK,2003,2.87
Domestic food price level index,FAO-21018-6125,Slovakia,SVK,2004,2.78
Domestic food price level index,FAO-21018-6125,Slovakia,SVK,2005,2.69
Domestic food price level index,FAO-21018-6125,Slovakia,SVK,2006,2.64
Domestic food price level index,FAO-21018-6125,Slovakia,SVK,2007,2.64
Domestic food price level index,FAO-21018-6125,Slovakia,SVK,2008,2.68
Domestic food price level index,FAO-21018-6125,Slovakia,SVK,2009,2.49
Domestic food price level index,FAO-21018-6125,Slovakia,SVK,2010,2.53
Domestic food price level index,FAO-21018-6125,Slovakia,SVK,2011,2.57
Domestic food price level index,FAO-21018-6125,Slovakia,SVK,2012,2.57
Domestic food price level index,FAO-21018-6125,Slovakia,SVK,2013,2.64
Domestic food price level index,FAO-21018-6125,Slovakia,SVK,2014,2.6
Domestic food price level index,FAO-21018-6125,Slovenia,SVN,2000,2.15
Domestic food price level index,FAO-21018-6125,Slovenia,SVN,2001,2.16
Domestic food price level index,FAO-21018-6125,Slovenia,SVN,2002,2.16
Domestic food price level index,FAO-21018-6125,Slovenia,SVN,2003,2.15
Domestic food price level index,FAO-21018-6125,Slovenia,SVN,2004,2.08
Domestic food price level index,FAO-21018-6125,Slovenia,SVN,2005,2.05
Domestic food price level index,FAO-21018-6125,Slovenia,SVN,2006,2.06
Domestic food price level index,FAO-21018-6125,Slovenia,SVN,2007,2.12
Domestic food price level index,FAO-21018-6125,Slovenia,SVN,2008,2.17
Domestic food price level index,FAO-21018-6125,Slovenia,SVN,2009,2.12
Domestic food price level index,FAO-21018-6125,Slovenia,SVN,2010,2.12
Domestic food price level index,FAO-21018-6125,Slovenia,SVN,2011,2.16
Domestic food price level index,FAO-21018-6125,Slovenia,SVN,2012,2.18
Domestic food price level index,FAO-21018-6125,Slovenia,SVN,2013,2.24
Domestic food price level index,FAO-21018-6125,Slovenia,SVN,2014,2.21
Domestic food price level index,FAO-21018-6125,South Africa,ZAF,2000,2.13
Domestic food price level index,FAO-21018-6125,South Africa,ZAF,2001,2.12
Domestic food price level index,FAO-21018-6125,South Africa,ZAF,2002,2.24
Domestic food price level index,FAO-21018-6125,South Africa,ZAF,2003,2.29
Domestic food price level index,FAO-21018-6125,South Africa,ZAF,2004,2.29
Domestic food price level index,FAO-21018-6125,South Africa,ZAF,2005,2.29
Domestic food price level index,FAO-21018-6125,South Africa,ZAF,2006,2.37
Domestic food price level index,FAO-21018-6125,South Africa,ZAF,2007,2.41
Domestic food price level index,FAO-21018-6125,South Africa,ZAF,2008,2.35
Domestic food price level index,FAO-21018-6125,South Africa,ZAF,2009,2.98
Domestic food price level index,FAO-21018-6125,South Africa,ZAF,2010,2.92
Domestic food price level index,FAO-21018-6125,South Africa,ZAF,2011,2.96
Domestic food price level index,FAO-21018-6125,South Africa,ZAF,2012,2.99
Domestic food price level index,FAO-21018-6125,South Africa,ZAF,2013,3
Domestic food price level index,FAO-21018-6125,South Africa,ZAF,2014,3.04
Domestic food price level index,FAO-21018-6125,Spain,ESP,2000,2.12
Domestic food price level index,FAO-21018-6125,Spain,ESP,2001,2.03
Domestic food price level index,FAO-21018-6125,Spain,ESP,2002,2.06
Domestic food price level index,FAO-21018-6125,Spain,ESP,2003,2.09
Domestic food price level index,FAO-21018-6125,Spain,ESP,2004,2.09
Domestic food price level index,FAO-21018-6125,Spain,ESP,2005,2.1
Domestic food price level index,FAO-21018-6125,Spain,ESP,2006,2.13
Domestic food price level index,FAO-21018-6125,Spain,ESP,2007,2.13
Domestic food price level index,FAO-21018-6125,Spain,ESP,2008,2.13
Domestic food price level index,FAO-21018-6125,Spain,ESP,2009,2.07
Domestic food price level index,FAO-21018-6125,Spain,ESP,2010,2.03
Domestic food price level index,FAO-21018-6125,Spain,ESP,2011,2
Domestic food price level index,FAO-21018-6125,Spain,ESP,2012,1.99
Domestic food price level index,FAO-21018-6125,Spain,ESP,2013,2.02
Domestic food price level index,FAO-21018-6125,Spain,ESP,2014,2.01
Domestic food price level index,FAO-21018-6125,Sri Lanka,LKA,2000,8.42
Domestic food price level index,FAO-21018-6125,Sri Lanka,LKA,2001,8.47
Domestic food price level index,FAO-21018-6125,Sri Lanka,LKA,2002,8.54
Domestic food price level index,FAO-21018-6125,Sri Lanka,LKA,2003,8.51
Domestic food price level index,FAO-21018-6125,Sri Lanka,LKA,2004,8.46
Domestic food price level index,FAO-21018-6125,Sri Lanka,LKA,2005,8.57
Domestic food price level index,FAO-21018-6125,Sri Lanka,LKA,2006,8.62
Domestic food price level index,FAO-21018-6125,Sri Lanka,LKA,2007,6.71
Domestic food price level index,FAO-21018-6125,Sri Lanka,LKA,2008,7.04
Domestic food price level index,FAO-21018-6125,Sri Lanka,LKA,2009,6.84
Domestic food price level index,FAO-21018-6125,Sri Lanka,LKA,2010,6.96
Domestic food price level index,FAO-21018-6125,Sri Lanka,LKA,2011,7.07
Domestic food price level index,FAO-21018-6125,Sri Lanka,LKA,2012,6.85
Domestic food price level index,FAO-21018-6125,Sri Lanka,LKA,2013,6.95
Domestic food price level index,FAO-21018-6125,Sri Lanka,LKA,2014,6.88
Domestic food price level index,FAO-21018-6125,Suriname,SUR,2000,5.81
Domestic food price level index,FAO-21018-6125,Suriname,SUR,2001,5.93
Domestic food price level index,FAO-21018-6125,Suriname,SUR,2002,6.03
Domestic food price level index,FAO-21018-6125,Suriname,SUR,2003,6.28
Domestic food price level index,FAO-21018-6125,Suriname,SUR,2004,5.85
Domestic food price level index,FAO-21018-6125,Suriname,SUR,2005,6.03
Domestic food price level index,FAO-21018-6125,Suriname,SUR,2006,5.73
Domestic food price level index,FAO-21018-6125,Suriname,SUR,2007,5.78
Domestic food price level index,FAO-21018-6125,Suriname,SUR,2008,6.18
Domestic food price level index,FAO-21018-6125,Suriname,SUR,2009,6.11
Domestic food price level index,FAO-21018-6125,Suriname,SUR,2010,6.32
Domestic food price level index,FAO-21018-6125,Suriname,SUR,2011,6.23
Domestic food price level index,FAO-21018-6125,Suriname,SUR,2012,6.17
Domestic food price level index,FAO-21018-6125,Suriname,SUR,2013,6.23
Domestic food price level index,FAO-21018-6125,Sweden,SWE,2000,1.44
Domestic food price level index,FAO-21018-6125,Sweden,SWE,2001,1.44
Domestic food price level index,FAO-21018-6125,Sweden,SWE,2002,1.45
Domestic food price level index,FAO-21018-6125,Sweden,SWE,2003,1.43
Domestic food price level index,FAO-21018-6125,Sweden,SWE,2004,1.41
Domestic food price level index,FAO-21018-6125,Sweden,SWE,2005,1.41
Domestic food price level index,FAO-21018-6125,Sweden,SWE,2006,1.41
Domestic food price level index,FAO-21018-6125,Sweden,SWE,2007,1.39
Domestic food price level index,FAO-21018-6125,Sweden,SWE,2008,1.42
Domestic food price level index,FAO-21018-6125,Sweden,SWE,2009,1.44
Domestic food price level index,FAO-21018-6125,Sweden,SWE,2010,1.45
Domestic food price level index,FAO-21018-6125,Sweden,SWE,2011,1.42
Domestic food price level index,FAO-21018-6125,Sweden,SWE,2012,1.42
Domestic food price level index,FAO-21018-6125,Sweden,SWE,2013,1.46
Domestic food price level index,FAO-21018-6125,Sweden,SWE,2014,1.46
